T,M3 F1,M3 P1,M3 V1,M3 A1,M3 F2,M3 P2,M3 V2,M3 A2,M3 F3,M3 P3,M3 V3,M3 A3,M3 F4,M3 P4,M3 V4,M3 A4,M3 F5,M3 P5,M3 V5,M3 A5
5.12,4.86340,0.64374,0.50078,-0.99976,7.95084,0.56856,0.04993,4.06426,6.61204,0.59490,-0.43904,2.37136,7.52051,0.57487,0.25820,3.71451,3.49045,0.66981,-0.47810,-2.76980
5.16,4.00274,0.66295,0.42208,-2.33616,7.86205,0.57020,0.20637,3.99876,7.21997,0.58063,-0.29022,3.54552,7.06286,0.58859,0.39864,2.78092,4.31012,0.64676,-0.55871,-1.02993
5.20,3.40165,0.67859,0.30317,-3.37125,7.35658,0.58392,0.38454,3.52647,7.50685,0.57185,-0.13053,4.06346,6.18171,0.60807,0.49487,1.47575,5.09564,0.62261,-0.56042,0.72133
5.24,2.93034,0.68874,0.14006,-4.02099,6.55740,0.60313,0.50745,2.44586,7.69128,0.56965,0.04669,4.13082,5.32105,0.63085,0.51945,0.06034,6.05193,0.59956,-0.49201,2.22050
5.28,2.76640,0.69012,-0.03563,-4.16377,5.75821,0.62399,0.61435,0.49597,7.43172,0.57569,0.21571,3.68751,4.56285,0.65115,0.49049,-1.18475,6.80330,0.58145,-0.36606,3.26737
5.32,2.99181,0.68545,-0.20237,-3.94304,4.79510,0.65801,0.57414,-2.00652,6.92625,0.58776,0.35824,2.76107,3.66121,0.67063,0.43180,-2.55133,7.33609,0.57020,-0.22390,4.00511
5.36,3.40165,0.67420,-0.36682,-3.22224,3.89345,0.67530,0.40036,-3.29965,6.34565,0.60615,0.44781,1.48541,3.16941,0.68902,0.28507,-3.82593,7.78691,0.56142,-0.03430,4.34401
5.40,4.05739,0.65444,-0.48192,-1.90635,3.23088,0.68682,0.27288,-3.64358,5.47816,0.62536,0.48077,0.07807,2.91667,0.69396,0.11090,-4.61885,7.73909,0.56746,0.15492,3.91618
5.44,4.92488,0.63332,-0.52822,-0.31931,2.75957,0.69780,0.12481,-4.11322,4.67214,0.64649,0.45428,-1.31920,2.78006,0.69972,-0.10462,-4.75555,7.43172,0.57679,0.28031,3.32268
5.48,5.73772,0.60999,-0.50631,1.25251,2.63662,0.69890,-0.06403,-4.32019,3.99591,0.66377,0.36720,-2.48265,3.20356,0.68573,-0.31651,-3.71186,7.00822,0.58886,0.41484,2.70708
5.52,6.52324,0.59051,-0.41636,2.52923,2.81421,0.69176,-0.23800,-4.06519,3.34017,0.67694,0.24296,-3.28113,3.72269,0.66926,-0.40855,-2.37228,6.16122,0.61027,0.52555,1.42493
5.56,7.17215,0.57597,-0.29403,3.50569,3.30602,0.67969,-0.40169,-3.35973,3.06012,0.68380,0.09528,-3.72563,4.33744,0.65335,-0.48858,-1.30557,5.33471,0.63469,0.54194,-0.15893
5.60,7.54784,0.56581,-0.13358,4.28247,4.07105,0.65883,-0.53165,-1.97940,3.02596,0.68545,-0.06879,-3.75302,5.28007,0.62920,-0.52612,0.04883,4.56285,0.65582,0.49564,-1.43261
5.64,7.71860,0.56362,0.06574,4.51908,4.91122,0.63386,-0.57262,-0.24852,3.18990,0.67804,-0.22752,-3.21642,6.02461,0.60862,-0.49201,1.54403,3.70903,0.67475,0.41694,-2.47008
5.68,7.50002,0.57130,0.25877,3.92068,5.81286,0.61081,-0.54461,1.36975,3.73635,0.66432,-0.32071,-2.63986,6.68718,0.58804,-0.39998,2.95957,3.21722,0.68957,0.31442,-3.75289
5.72,7.02871,0.58639,0.39712,2.77047,6.72133,0.58859,-0.45619,2.78277,4.35794,0.65444,-0.44095,-1.88160,7.34975,0.57432,-0.24105,3.95906,2.94400,0.70411,0.11033,-4.76799
5.76,6.43445,0.60450,0.48649,1.39119,7.32926,0.57267,-0.31575,3.91922,5.08198,0.62755,-0.51279,-0.18394,7.53418,0.56828,-0.06307,4.35697,2.89618,0.69862,-0.10557,-4.76879
5.80,5.59428,0.62755,0.50916,-0.01853,7.72543,0.56142,-0.12481,4.51180,5.96313,0.60807,-0.45333,1.49957,7.54784,0.56883,0.12539,4.20572,3.25137,0.69478,-0.29917,-3.93656
5.84,4.78826,0.64704,0.47620,-1.21717,7.88937,0.56252,0.07241,4.37047,6.59155,0.59133,-0.37216,2.69676,7.33609,0.57926,0.29060,3.50993,3.75001,0.67310,-0.44209,-2.47286
5.88,4.07788,0.66652,0.40836,-2.30255,7.62980,0.56856,0.23762,3.83533,7.11751,0.57597,-0.22657,3.51403,6.67352,0.59353,0.41236,2.49641,4.43307,0.65609,-0.49506,-0.99737
5.92,3.43580,0.68134,0.29098,-3.29582,7.11751,0.58255,0.37749,3.18532,7.49319,0.57295,-0.07012,3.76083,6.07925,0.61219,0.51298,0.90302,5.34155,0.63249,-0.50936,0.22390
5.96,3.09427,0.69094,0.13815,-4.04017,6.44811,0.59902,0.49564,2.30202,7.44538,0.57130,0.07355,3.87741,5.32105,0.63880,0.50230,-1.05322,6.06559,0.61411,-0.47620,1.38563
6.00,3.03279,0.69368,-0.04916,-4.25945,5.57379,0.62179,0.60006,0.53647,7.22680,0.57706,0.24848,3.65284,4.43307,0.65582,0.39960,-2.31829,6.76915,0.59325,-0.40531,2.62570
6.04,3.18307,0.68682,-0.22886,-3.74058,4.67897,0.65307,0.55699,-1.63018,6.81013,0.59188,0.39921,2.61207,3.85247,0.67036,0.28926,-2.86191,7.34975,0.57871,-0.25687,3.60190
6.08,3.63389,0.67393,-0.36873,-2.63946,3.90028,0.66954,0.42608,-2.87448,6.08608,0.61246,0.46648,1.24245,3.38799,0.67941,0.16369,-3.11572,7.52051,0.57267,-0.09776,4.05685
6.12,4.26231,0.65499,-0.44304,-1.36803,3.25821,0.68518,0.31213,-3.68619,5.39619,0.63002,0.49278,-0.09607,3.08061,0.68326,0.03925,-3.25585,7.57516,0.57048,0.07718,4.13558
6.16,4.99318,0.63743,-0.47582,-0.12108,2.90984,0.69643,0.14635,-4.58921,4.64482,0.65307,0.47163,-1.65836,3.18990,0.68298,-0.09585,-3.29330,7.27461,0.57871,0.24925,3.67375
6.20,5.78554,0.61520,-0.45505,1.14558,2.81421,0.69972,-0.07870,-4.80359,3.92761,0.67173,0.35119,-2.93548,3.40848,0.67694,-0.24791,-2.77338,6.67352,0.59106,0.39559,2.55199
6.24,6.47543,0.59902,-0.37673,2.21322,3.06695,0.68929,-0.28336,-3.90017,3.51094,0.68161,0.20790,-3.48426,3.94810,0.66048,-0.34148,-1.74094,6.07242,0.61301,0.46953,0.99751
6.28,7.02188,0.58447,-0.27116,3.07033,3.56558,0.67365,-0.40569,-2.51030,3.18990,0.68820,0.06117,-3.64662,4.69947,0.64594,-0.35310,-1.29565,5.26641,0.63139,0.46572,-0.39752
6.32,7.40439,0.57597,-0.12653,3.72483,4.19400,0.65499,-0.47029,-1.28943,3.14892,0.68682,-0.09223,-3.49339,5.30056,0.63688,-0.44228,-0.80893,4.44673,0.65088,0.42894,-1.60318
6.36,7.42489,0.57350,0.04116,3.94953,5.04100,0.63606,-0.51126,-0.01535,3.46312,0.67996,-0.22276,-3.13424,6.07242,0.60889,-0.48172,1.04091,3.84564,0.66707,0.34338,-2.85383
6.40,7.24729,0.57953,0.20504,3.66700,5.91532,0.61191,-0.48839,1.52153,3.84564,0.66954,-0.35653,-2.38790,6.70767,0.59106,-0.35291,2.80778,3.32651,0.68051,0.19875,-3.91777
6.44,6.85794,0.59023,0.35253,2.79336,6.59838,0.59298,-0.37025,2.59182,4.48772,0.64923,-0.43066,-1.19825,7.09018,0.58173,-0.22085,3.73806,3.06695,0.68518,0.00038,-4.17687
6.48,6.17488,0.60889,0.45543,1.22604,7.22680,0.58283,-0.24887,2.93879,5.25275,0.63332,-0.45124,0.01416,7.44538,0.57185,-0.04364,4.19447,3.14208,0.67941,-0.17226,-3.47552
6.52,5.47816,0.63030,0.46114,-0.56717,7.60248,0.57459,-0.14806,3.44429,5.88800,0.61191,-0.42932,1.22578,7.39073,0.57734,0.14635,3.77353,3.34017,0.66899,-0.28526,-2.47047
6.56,4.75411,0.64896,0.38245,-1.71831,7.60248,0.56801,0.01658,4.05367,6.57789,0.59682,-0.34567,2.23784,6.98089,0.58639,0.27288,2.89883,3.90028,0.65554,-0.36072,-1.59577
6.60,4.03007,0.66048,0.29689,-2.20303,7.39073,0.57487,0.20599,3.93219,7.07652,0.58420,-0.24696,3.09216,6.51641,0.59956,0.37616,1.94433,4.55602,0.63963,-0.41217,-0.73801
6.64,3.55192,0.67228,0.21209,-2.70562,6.91942,0.58639,0.35367,3.13954,7.25412,0.57487,-0.09261,3.69797,5.92215,0.61740,0.44133,0.71075,5.20493,0.62124,-0.42494,0.25778
6.68,3.24454,0.67914,0.08651,-3.26366,6.22270,0.60368,0.47296,1.82391,7.33609,0.57624,0.07470,3.63326,5.17078,0.63798,0.43027,-0.45826,6.03144,0.60450,-0.39731,1.41593
6.72,3.15575,0.67996,-0.05983,-3.50503,5.44400,0.62673,0.51660,0.10004,7.06969,0.58228,0.21190,3.14509,4.51504,0.65252,0.38835,-1.30623,6.68035,0.58804,-0.32090,2.72111
6.76,3.40848,0.67475,-0.21476,-3.15938,4.63116,0.64841,0.47010,-1.35916,6.58472,0.59380,0.32814,2.46796,3.91395,0.66871,0.33633,-2.33960,7.09702,0.57569,-0.16731,3.65920
6.80,3.79782,0.66158,-0.33500,-2.18557,3.93444,0.66542,0.38435,-2.27992,6.03144,0.60889,0.42037,1.47548,3.48362,0.68243,0.20923,-3.46388,7.43855,0.57404,0.00724,3.72880
6.84,4.42624,0.64594,-0.39769,-0.94775,3.38116,0.67914,0.28374,-3.07125,5.27324,0.62920,0.46210,0.10414,3.32651,0.68710,0.03697,-4.00087,7.38390,0.57844,0.13968,3.44575
6.88,5.15029,0.62810,-0.40836,0.25619,3.03279,0.68874,0.15435,-4.08649,4.59018,0.64896,0.42284,-1.21545,3.28553,0.68518,-0.13568,-3.81707,7.08335,0.58447,0.28012,3.05961
6.92,5.81969,0.61164,-0.36873,1.23874,3.03963,0.69451,-0.04611,-4.84990,4.03007,0.66295,0.36091,-2.44215,3.59974,0.67585,-0.29136,-2.95216,6.68718,0.60094,0.40626,2.12192
6.96,6.52324,0.59792,-0.30241,2.01195,3.28553,0.68710,-0.28736,-4.26765,3.50411,0.67969,0.24124,-3.79616,4.15302,0.65966,-0.38568,-1.68774,5.99045,0.61960,0.46438,0.81608
7.00,7.03554,0.58639,-0.20428,2.65163,3.72269,0.66734,-0.43066,-2.56535,3.31285,0.68655,0.02592,-4.29835,4.64482,0.64292,-0.42056,-0.50537,5.25958,0.63990,0.46781,-0.45985
7.04,7.26778,0.58090,-0.08499,3.13199,4.43307,0.64923,-0.48096,-0.95648,3.34017,0.67996,-0.15340,-3.55254,5.36204,0.62508,-0.41922,0.53514,4.59018,0.65856,0.41998,-1.57076
7.08,7.36341,0.57926,0.04935,3.46467,5.21176,0.62838,-0.49487,0.39765,3.49728,0.67118,-0.26068,-2.56800,6.09291,0.60834,-0.37997,1.59418,3.88662,0.67420,0.34129,-2.60360
7.12,7.15166,0.58420,0.19894,3.51509,5.92898,0.60780,-0.45105,1.70296,4.05056,0.65911,-0.35024,-1.66419,6.61204,0.59325,-0.29574,2.67188,3.50411,0.68765,0.21247,-3.56312
7.16,6.67352,0.59462,0.35462,2.90941,6.66669,0.59051,-0.35443,2.82737,4.63799,0.64210,-0.40093,-0.62473,7.05603,0.58255,-0.15587,3.42656,3.24454,0.69286,0.03887,-4.02628
7.20,6.12707,0.61466,0.45467,1.69025,7.17898,0.57789,-0.21266,3.58959,5.27324,0.62536,-0.40455,0.47824,7.24046,0.58008,0.00457,3.50238,3.18990,0.69039,-0.13034,-3.86735
7.24,5.40985,0.63332,0.49106,0.32699,7.43855,0.57267,-0.04726,3.82434,6.03144,0.60780,-0.35481,1.41607,7.13800,0.58420,0.13872,3.13093,3.53826,0.68243,-0.29041,-3.13596
7.28,4.67897,0.65527,0.47791,-1.06235,7.48636,0.57514,0.10214,3.73224,6.59838,0.59655,-0.28183,2.13899,6.91942,0.59161,0.25611,2.62464,3.96859,0.66515,-0.39750,-1.97966
7.32,4.07788,0.67255,0.41846,-2.69292,7.22680,0.58063,0.25001,3.51271,7.00139,0.58502,-0.19227,2.99106,6.42078,0.60505,0.35653,1.88557,4.55602,0.64786,-0.43428,-1.04686
7.36,3.57924,0.69204,0.26906,-4.31966,6.74182,0.59408,0.40950,2.64938,7.27461,0.57871,-0.04154,3.73595,5.81286,0.62179,0.41179,0.96231,5.36887,0.63167,-0.47944,-0.09118
7.40,3.31968,0.69752,0.03506,-4.92388,6.09291,0.61740,0.47810,1.31946,7.17898,0.58118,0.12729,3.88151,5.17078,0.63853,0.44171,-0.25407,6.01095,0.60780,-0.46972,1.45497
7.44,3.27870,0.69368,-0.17550,-4.20665,5.32105,0.63332,0.50326,0.11433,6.96040,0.58886,0.29365,3.27081,4.48089,0.65883,0.40969,-1.88134,6.63936,0.59023,-0.36244,2.94951
7.48,3.44263,0.68079,-0.31842,-2.92212,4.61750,0.65691,0.51164,-1.43803,6.51641,0.60560,0.42246,1.78686,3.96859,0.67420,0.29708,-3.49061,7.12434,0.57734,-0.20790,3.80873
7.52,3.90028,0.66624,-0.40074,-1.72889,3.91395,0.68161,0.37349,-2.57740,5.84018,0.62673,0.44666,0.05478,3.59291,0.68682,0.08747,-4.01874,7.27461,0.57322,-0.03449,4.00709
7.56,4.48089,0.64786,-0.44838,-0.71366,3.40848,0.68710,0.22085,-2.20158,5.21859,0.64402,0.39655,-1.00359,3.34700,0.67887,-0.07794,-3.24368,7.27461,0.57542,0.12177,3.81310
7.60,5.11613,0.62947,-0.46134,0.35716,3.19673,0.68710,0.27840,-3.49987,4.55602,0.65774,0.34662,-1.57539,3.49728,0.67667,-0.15568,-2.64277,7.02871,0.58255,0.27916,3.26551
7.64,5.87433,0.60944,-0.42742,1.55911,3.14892,0.72222,0.05831,-6.88488,3.92078,0.67201,0.28050,-2.29315,3.79782,0.66899,-0.27402,-2.29778,6.48226,0.59847,0.40874,2.03921
7.68,6.46177,0.59298,-0.33080,2.58401,3.37433,0.70603,-0.45124,-6.26795,3.57924,0.68161,0.17474,-3.20041,4.18034,0.65362,-0.35958,-1.53053,5.90166,0.61822,0.45562,0.46845
7.72,6.91942,0.58200,-0.20256,3.13702,3.88662,0.66844,-0.59110,-2.23241,3.34700,0.68820,0.01410,-3.80132,4.85657,0.63853,-0.40264,-0.56426,5.17078,0.63688,0.44133,-0.95662
7.76,7.21997,0.57679,-0.06784,3.31884,4.49455,0.65115,-0.53813,0.22748,3.36066,0.68326,-0.16121,-3.58112,5.50548,0.62069,-0.41217,0.62156,4.46039,0.65636,0.35520,-1.82047
7.80,7.23363,0.57651,0.06841,3.26988,5.19127,0.62920,-0.51069,1.22392,3.70220,0.67338,-0.29098,-2.79270,6.06559,0.60313,-0.35481,1.81848,3.93444,0.66432,0.27497,-2.19298
7.84,7.03554,0.58228,0.20180,2.94501,5.94264,0.60889,-0.44723,2.01010,4.09154,0.65911,-0.38931,-1.77111,6.64619,0.59078,-0.25249,2.65296,3.44263,0.67722,0.20675,-3.00707
7.88,6.63253,0.59325,0.31518,2.27687,6.59838,0.59188,-0.34986,2.73990,4.70630,0.64072,-0.43847,-0.57511,6.96040,0.58255,-0.13072,3.13014,3.24454,0.68600,0.03106,-3.65086
7.92,6.01778,0.60834,0.39788,1.23848,7.08335,0.58063,-0.23057,3.51866,5.43717,0.62234,-0.43618,0.63876,7.06969,0.57981,0.00610,3.29807,3.36066,0.67914,-0.13549,-3.18876
7.96,5.38253,0.62728,0.42018,0.04168,7.34292,0.57185,-0.06669,4.10674,6.01095,0.60423,-0.38397,1.75496,7.02871,0.58283,0.14597,3.07033,3.55192,0.67118,-0.22162,-2.62609
8.00,4.69264,0.64374,0.39083,-0.95066,7.34975,0.57377,0.12539,3.93444,6.61887,0.59023,-0.28850,2.66116,6.67352,0.59216,0.26563,2.44388,4.08471,0.66322,-0.33214,-2.18239
8.04,4.07105,0.65883,0.33976,-1.84018,7.11751,0.58283,0.28984,2.77152,7.00139,0.58036,-0.16407,3.32242,6.24319,0.60533,0.34986,1.54800,4.78826,0.64457,-0.42608,-1.05388
8.08,3.66121,0.67201,0.25153,-2.83544,6.61887,0.60176,0.34376,1.59286,7.13117,0.57624,-0.01448,3.66184,5.63526,0.62152,0.39121,0.54533,5.38936,0.62563,-0.43351,0.47784
8.12,3.38799,0.68106,0.10900,-3.64490,5.99729,0.61027,0.38397,1.05904,7.13800,0.57844,0.14940,3.41928,4.95903,0.63743,0.39807,-0.54891,6.14073,0.60780,-0.37730,1.80472
8.16,3.36750,0.68188,-0.06479,-3.77935,5.31422,0.63085,0.44304,0.21226,6.82379,0.58941,0.28183,2.56813,4.47406,0.65554,0.34872,-1.65426,6.72816,0.59408,-0.27364,2.71290
8.20,3.64755,0.67502,-0.21914,-3.16243,4.56285,0.64868,0.42684,-1.18793,6.32516,0.60313,0.35691,1.57354,3.92761,0.66707,0.24810,-2.37903,7.05603,0.58530,-0.14806,3.22740
8.24,4.03690,0.66322,-0.33423,-2.06250,3.94810,0.66734,0.34586,-2.56072,5.79920,0.61850,0.40550,0.58424,3.55875,0.67393,0.16293,-3.08700,7.31560,0.58173,-0.00629,3.41491
8.28,4.62433,0.64621,-0.39197,-0.76632,3.54509,0.67832,0.20332,-3.44614,5.09564,0.63716,0.40646,-0.47057,3.54509,0.68353,0.00229,-3.65404,7.20631,0.58475,0.13568,3.24302
8.32,5.32788,0.62892,-0.37444,0.10401,3.25821,0.68380,0.04974,-3.71583,4.45356,0.65225,0.36720,-1.51227,3.61340,0.67502,-0.17512,-3.13676,6.89893,0.59270,0.26887,2.61961
8.36,5.93581,0.61795,-0.37654,0.82508,3.28553,0.68271,-0.11186,-3.45541,3.99591,0.66762,0.28869,-2.57369,3.88662,0.66542,-0.26335,-2.17710,6.44128,0.60780,0.35901,1.60847
8.40,6.50958,0.59737,-0.33423,2.05707,3.57241,0.67338,-0.23819,-2.82485,3.55192,0.67749,0.15359,-3.35550,4.43990,0.65390,-0.33633,-1.36962,5.72406,0.62316,0.39864,0.50219
8.44,6.94674,0.58776,-0.20828,3.17963,4.00957,0.66268,-0.33519,-2.11636,3.46312,0.68079,-0.00515,-3.46097,4.97952,0.63798,-0.38035,-0.39884,5.06832,0.64072,0.39940,-0.63929
8.48,7.11068,0.58036,-0.05907,3.74759,4.65165,0.64704,-0.42303,-1.01908,3.56558,0.67612,-0.14330,-2.99754,5.62843,0.62152,-0.37330,0.66020,4.43990,0.65664,0.35081,-1.81928
8.52,7.11751,0.58228,0.10976,3.70035,5.35521,0.62591,-0.43618,0.49015,3.80466,0.66816,-0.24944,-2.31379,6.20903,0.60670,-0.32242,1.61403,3.79782,0.67063,0.24944,-2.82631
8.56,6.86477,0.58914,0.26887,2.79243,6.03827,0.60862,-0.36129,1.56533,4.31695,0.65554,-0.33023,-1.52299,6.63936,0.59490,-0.23953,2.40920,3.49728,0.67804,0.10747,-3.36026
8.60,6.40712,0.60697,0.34834,1.45762,6.63936,0.59874,-0.30108,2.39729,4.90439,0.64072,-0.37768,-0.56148,6.97406,0.58639,-0.12443,2.98841,3.34700,0.67914,-0.03754,-3.38051
8.64,5.86067,0.61877,0.37292,0.35769,7.04920,0.58283,-0.19037,3.49339,5.50548,0.62371,-0.37825,0.50788,7.04237,0.58392,0.01620,3.10989,3.36750,0.67448,-0.17036,-3.09600
8.68,5.17761,0.63743,0.36968,-0.55579,7.25412,0.57953,0.00495,3.85796,6.16122,0.60944,-0.33919,1.61456,6.88527,0.58859,0.13853,2.81387,3.77050,0.66542,-0.29307,-2.50845
8.72,4.54236,0.64978,0.32375,-1.33071,7.24046,0.58475,0.16731,3.07178,6.61204,0.59490,-0.25039,2.64608,6.61887,0.59545,0.24563,2.30903,4.26231,0.65033,-0.38911,-1.43472
8.76,4.03007,0.66322,0.26811,-2.16016,6.91259,0.59627,0.25420,2.08539,6.93991,0.58694,-0.10404,3.07284,6.07925,0.60862,0.33366,1.51227,4.84291,0.63194,-0.41922,-0.05545
8.80,3.59291,0.67365,0.15168,-2.92662,6.46177,0.60588,0.30927,1.56520,7.10385,0.58776,0.02306,2.80580,5.50548,0.62399,0.37330,0.50987,5.58062,0.61493,-0.39083,1.24734
8.84,3.42897,0.67640,0.00991,-3.11532,5.86067,0.61987,0.38016,1.01021,6.92625,0.59051,0.11243,2.56588,4.95220,0.63963,0.37311,-0.52628,6.15439,0.59874,-0.30679,2.18689
8.88,3.49728,0.67310,-0.10976,-2.94355,5.10930,0.63771,0.40931,-0.02263,6.63936,0.59490,0.23076,2.19721,4.32378,0.65444,0.34109,-1.74014,6.68035,0.58941,-0.19360,2.55146
8.92,3.70903,0.66734,-0.22028,-2.72468,4.48089,0.65362,0.39921,-1.53688,6.20903,0.61054,0.30946,1.34434,3.89345,0.67008,0.23133,-2.81850,7.06286,0.58420,-0.09528,2.68313
8.96,4.19400,0.65664,-0.34414,-2.04093,3.92078,0.67365,0.28660,-3.00350,5.54646,0.62179,0.33462,0.48936,3.68170,0.67420,0.08461,-3.14787,7.11068,0.58145,0.01315,2.92093
9.00,4.78826,0.63771,-0.41141,-0.68679,3.47679,0.67859,0.11814,-3.47870,4.97269,0.63688,0.35196,-0.48393,3.55192,0.67502,-0.03011,-3.11320,7.04237,0.58447,0.13930,3.06583
9.04,5.39619,0.62069,-0.39845,0.71617,3.31968,0.68106,-0.01334,-3.32877,4.41258,0.65225,0.30565,-1.62052,3.70903,0.67310,-0.16731,-2.85727,6.72816,0.59216,0.27383,2.75723
9.08,6.04510,0.60478,-0.34281,1.85686,3.39482,0.67777,-0.14730,-3.04267,3.90028,0.66322,0.20999,-2.43779,4.05739,0.66103,-0.28164,-2.03497,6.15439,0.60697,0.38588,1.74570
9.12,6.55740,0.59188,-0.24239,2.71012,3.67487,0.66871,-0.26106,-2.57435,3.64072,0.66954,0.09299,-2.79720,4.48089,0.64813,-0.33576,-1.03694,5.64892,0.62536,0.43161,0.26122
9.16,6.91942,0.58420,-0.11167,3.13027,4.16668,0.65664,-0.36225,-1.83754,3.53143,0.67036,-0.02153,-2.86230,5.08198,0.63332,-0.35824,-0.12373,4.99318,0.64429,0.40055,-1.09331
9.20,7.11751,0.58283,0.02592,3.06794,4.78826,0.63853,-0.42418,-0.67991,3.62706,0.66816,-0.14139,-2.69517,5.64209,0.61850,-0.34529,0.78300,4.31695,0.65883,0.32318,-1.94208
9.24,7.02188,0.58749,0.13777,2.78740,5.48499,0.62042,-0.42189,0.62711,4.00274,0.65883,-0.25115,-2.13131,6.17488,0.60478,-0.29993,1.74848,3.93444,0.67008,0.23534,-2.48688
9.28,6.76231,0.59325,0.25268,2.32610,6.14073,0.60313,-0.36758,1.78381,4.42624,0.64676,-0.32318,-1.25065,6.63253,0.59270,-0.20485,2.63972,3.57241,0.67832,0.12691,-2.99794
9.32,6.33199,0.60834,0.34491,1.37478,6.65986,0.58969,-0.27002,2.66738,5.03417,0.63167,-0.35596,-0.21054,6.83062,0.58694,-0.07165,3.08806,3.44946,0.68134,-0.00972,-3.30495
9.36,5.70357,0.62399,0.36091,0.40917,7.06969,0.58063,-0.14406,3.22727,5.66942,0.61658,-0.33671,0.77347,6.91942,0.58749,0.05831,3.05259,3.66121,0.67777,-0.15225,-3.16759
9.40,5.12297,0.63688,0.36873,-0.38958,7.21314,0.57761,-0.00076,3.43490,6.16805,0.60423,-0.29327,1.69118,6.81013,0.59188,0.17760,2.73355,3.93444,0.66899,-0.28469,-2.42892
9.44,4.53553,0.65472,0.33862,-1.36274,7.09018,0.58063,0.14177,3.27531,6.65302,0.59106,-0.19646,2.43977,6.40712,0.60094,0.30051,1.83463,4.42624,0.65307,-0.36339,-1.23663
9.48,4.00957,0.66597,0.25477,-2.22487,6.83062,0.58914,0.27402,2.72627,6.92625,0.58804,-0.08175,2.77298,6.00412,0.61960,0.33652,0.65027,5.06149,0.63771,-0.38035,-0.08350
9.52,3.70220,0.67475,0.16273,-3.04624,6.31832,0.60368,0.37406,1.76383,6.94674,0.58502,0.02725,2.97915,5.47816,0.62947,0.32718,-0.04155,5.62160,0.62152,-0.35863,0.80669
9.56,3.55875,0.68188,0.00267,-3.49418,5.68308,0.62097,0.41903,0.60779,6.87160,0.58914,0.16178,2.93773,4.84291,0.64429,0.33328,-0.73827,6.25002,0.60834,-0.31042,1.53490
9.60,3.60657,0.67557,-0.16178,-2.86058,5.05466,0.63771,0.43180,-0.75852,6.53007,0.59847,0.27783,2.42032,4.37160,0.65801,0.28755,-1.79083,6.69401,0.59600,-0.23819,2.27105
9.64,3.92761,0.66542,-0.24772,-1.72545,4.42624,0.65856,0.36396,-2.16704,6.02461,0.61136,0.38206,1.24562,4.00274,0.66954,0.18579,-2.69557,6.91259,0.58804,-0.12805,2.90743
9.68,4.32378,0.65280,-0.26487,-1.25581,3.89345,0.66954,0.22752,-2.83703,5.52597,0.63304,0.38721,-0.18500,3.73635,0.67420,0.04631,-2.95745,7.07652,0.58475,0.00610,3.16918
9.72,4.87023,0.64704,-0.32814,-1.16411,3.57241,0.67502,0.11700,-2.97187,4.87706,0.64402,0.34109,-1.06552,3.72952,0.67228,-0.07222,-2.64991,6.87844,0.58776,0.15454,2.71105
9.76,5.48499,0.62755,-0.40169,-0.13895,3.42897,0.67914,-0.00191,-3.12921,4.35111,0.65938,0.29860,-1.80366,3.85930,0.66734,-0.16674,-2.22407,6.49592,0.60011,0.23457,1.91429
9.80,6.03144,0.60999,-0.36225,1.42281,3.53826,0.67612,-0.14254,-2.96579,3.97542,0.67008,0.20180,-2.54273,4.18717,0.65829,-0.24048,-1.90291,6.09291,0.60725,0.29155,1.35731
9.84,6.48909,0.59655,-0.26316,2.50647,3.84564,0.66707,-0.26335,-2.17882,3.67487,0.67640,0.08175,-2.92344,4.68581,0.64950,-0.33214,-1.25343,5.46450,0.62261,0.35062,0.57828
9.88,6.82379,0.58914,-0.14597,3.10685,4.31695,0.65335,-0.33366,-0.96389,3.63389,0.67667,-0.04516,-2.92013,5.16395,0.62947,-0.36720,-0.01178,4.86340,0.63688,0.36187,-0.70678
9.92,6.90576,0.58392,-0.00934,3.36251,4.95220,0.63798,-0.33824,0.16581,3.80466,0.67255,-0.16388,-2.52380,5.75138,0.61685,-0.32032,1.00346,4.38526,0.65472,0.29422,-1.97900
9.96,6.86477,0.58667,0.15759,2.77867,5.54646,0.62426,-0.29136,0.60184,4.06422,0.66295,-0.25858,-1.82708,6.25685,0.60478,-0.27592,1.75179,3.87979,0.66213,0.17550,-2.58944
10.00,6.57106,0.60094,0.22829,1.78447,6.12707,0.61603,-0.26945,0.59006,4.58335,0.65033,-0.31461,-1.02569,6.57106,0.59298,-0.18370,2.46518,3.64755,0.66762,0.07260,-2.74890
10.04,6.09974,0.60560,0.27345,1.26600,6.64619,0.60395,-0.26621,1.10456,5.11613,0.63578,-0.32261,-0.52892,6.82379,0.58886,-0.06231,2.75141,3.60657,0.66871,-0.04688,-2.70695
10.08,5.62843,0.62097,0.34129,0.49915,6.93308,0.59325,-0.21819,2.42323,5.63526,0.62673,-0.36034,0.09554,6.84428,0.58886,0.04611,2.74771,3.66804,0.66377,-0.15740,-2.30360
10.12,5.02051,0.63633,0.32909,-0.58212,7.02871,0.58228,-0.07051,3.63948,6.22270,0.60560,-0.35653,1.57566,6.61204,0.59216,0.16083,2.56033,4.07788,0.65499,-0.24029,-1.66220
10.16,4.48089,0.64841,0.28221,-1.43195,6.95357,0.58557,0.12843,3.53838,6.58472,0.59243,-0.22009,2.73434,6.33882,0.60203,0.26316,2.01737,4.53553,0.64319,-0.28641,-1.03668
