T,M5 F1,M5 P1,M5 V1,M5 A1,M5 F2,M5 P2,M5 V2,M5 A2,M5 F3,M5 P3,M5 V3,M5 A3,M5 F4,M5 P4,M5 V4,M5 A4,M5 F5,M5 P5,M5 V5,M5 A5
45.28,6.63936,0.59600,0.06060,-0.99115,7.04237,0.58310,0.15016,-0.33016,6.83745,0.58639,-0.13167,-0.57709,6.50275,0.59737,-0.02344,-1.11329,7.95767,0.55566,-0.08327,1.17549
45.32,6.55740,0.59792,0.01963,-1.07386,6.81696,0.58886,0.13091,-0.65887,7.04920,0.58008,-0.14901,-0.25699,6.64619,0.59408,-0.08118,-1.26905,8.03281,0.55319,-0.01086,1.37412
45.36,6.55057,0.59792,-0.02858,-1.05520,6.65302,0.59408,0.09680,-0.95304,7.27461,0.57404,-0.15283,0.08641,6.83745,0.59161,-0.14959,-0.85750,8.02598,0.55566,0.04478,1.15895
45.40,6.58472,0.59545,-0.07146,-0.87034,6.53007,0.59709,0.04954,-1.10694,7.51368,0.56746,-0.14349,0.46593,7.05603,0.57953,-0.16350,-0.11883,7.95767,0.55786,0.07794,0.96985
45.44,6.70767,0.59161,-0.09985,-0.62830,6.46177,0.59792,0.00343,-1.12269,7.71177,0.56197,-0.11529,0.81754,7.29510,0.57624,-0.12386,-0.05571,7.82789,0.56142,0.11624,0.86610
45.48,6.85794,0.58722,-0.11929,-0.42624,6.48226,0.59737,-0.04249,-1.05573,7.88254,0.55786,-0.07546,1.05322,7.52051,0.57432,-0.17169,0.06828,7.65030,0.56691,0.15568,0.57008
45.52,7.04237,0.58200,-0.13453,-0.21398,6.55740,0.59435,-0.08327,-0.91123,7.99866,0.55511,-0.01925,0.99512,7.71860,0.55950,-0.15454,0.89799,7.43172,0.57487,0.17055,0.06683
45.56,7.28144,0.57597,-0.13682,0.01191,6.68718,0.59051,-0.11719,-0.70585,8.04647,0.55731,0.01524,0.69368,7.86888,0.55895,-0.07279,1.17258,7.19947,0.58145,0.15930,-0.40917
45.60,7.47953,0.57103,-0.13415,0.24574,6.88527,0.58475,-0.14292,-0.41552,8.03281,0.55758,0.02325,0.66417,7.99183,0.55676,-0.04726,1.14055,6.96723,0.58804,0.13282,-0.74026
45.64,7.66396,0.56472,-0.11891,0.51887,7.09018,0.57844,-0.15130,-0.08906,7.94401,0.55786,0.05755,0.86822,8.03281,0.55374,0.00972,1.20301,6.76231,0.59270,0.09185,-0.86054
45.68,7.84838,0.56087,-0.08727,0.71405,7.32926,0.57240,-0.14978,0.24759,7.79374,0.56170,0.10214,0.88357,8.01232,0.55786,0.05488,1.11025,6.58472,0.59490,0.05812,-0.83236
45.72,7.93718,0.55868,-0.06841,1.05269,7.55467,0.56609,-0.13434,0.63413,7.60248,0.56664,0.13606,0.69434,7.93718,0.55813,0.09985,0.99711,6.47543,0.59682,0.03411,-0.94007
45.76,7.97817,0.55401,-0.01448,1.55184,7.73909,0.56087,-0.09833,0.96508,7.37707,0.57295,0.15854,0.41314,7.78691,0.56609,0.14063,0.70082,6.42078,0.59929,-0.02077,-0.95490
45.80,7.97134,0.55566,0.07794,1.45801,7.90303,0.55758,-0.04707,1.04051,7.13800,0.57926,0.17512,-0.02752,7.60931,0.57048,0.15111,0.43312,6.44811,0.59435,-0.05888,-0.63929
45.84,7.88254,0.56142,0.13606,0.59813,8.00549,0.55758,-0.00553,0.88251,6.91942,0.58804,0.16273,-0.59284,7.38390,0.57624,0.19265,-0.19095,6.53690,0.59270,-0.05869,-0.58199
45.88,7.75276,0.56938,0.12863,-0.27194,8.01232,0.55786,0.02020,0.77453,6.71450,0.59353,0.11910,-0.95357,7.15849,0.58996,0.14425,-0.93571,6.69401,0.59161,-0.09585,-0.70929
45.92,7.57516,0.57432,0.06631,-0.09687,7.99183,0.55895,0.04974,0.79650,6.57106,0.59737,0.07565,-1.06076,6.96723,0.58859,0.07718,-0.79703,6.88527,0.58502,-0.13129,-0.50868
45.96,7.34975,0.57020,0.09433,0.65861,7.90303,0.56142,0.08689,0.74118,6.48226,0.59929,0.03525,-1.15776,6.78281,0.59270,0.07698,-0.53435,7.11751,0.57981,-0.13968,-0.20736
46.00,7.13117,0.57953,0.17245,0.30052,7.72543,0.56609,0.11776,0.48208,6.44128,0.60039,-0.01124,-1.32899,6.63936,0.59600,0.05488,-0.67184,7.36341,0.57404,-0.14635,0.10084
46.04,6.91259,0.58941,0.13796,-0.54454,7.53418,0.57158,0.12977,0.12452,6.49592,0.59929,-0.07584,-1.34289,6.56423,0.59764,0.02210,-0.84361,7.60248,0.56746,-0.13396,0.44820
46.08,6.72816,0.59023,0.10119,-0.86690,7.30876,0.57734,0.12081,-0.08800,6.60521,0.59435,-0.13758,-0.91242,6.55057,0.59737,-0.00972,-1.07558,7.80740,0.56279,-0.10747,0.71313
46.12,6.59155,0.59709,0.06403,-1.02582,7.08335,0.58090,0.11529,-0.13749,6.76231,0.58639,-0.15511,-0.31746,6.57789,0.59819,-0.06860,-1.13764,7.96450,0.55868,-0.07355,0.89071
46.16,6.49592,0.59600,0.01448,-0.99526,6.87160,0.58612,0.11643,-0.30780,6.96723,0.58118,-0.14997,0.00887,6.69401,0.59161,-0.11948,-0.74303,8.08063,0.55676,-0.03411,0.99751
46.20,6.46860,0.59737,-0.01467,-0.94868,6.68035,0.59133,0.09452,-0.57670,7.20631,0.57487,-0.14901,0.18539,6.85111,0.58694,-0.13244,-0.16038,8.11478,0.55593,0.00686,1.05904
46.24,6.52324,0.59600,-0.06650,-0.78684,6.53007,0.59380,0.06498,-0.76302,7.43855,0.56883,-0.13739,0.37661,7.04237,0.58118,-0.13186,0.39196,8.08063,0.55703,0.05355,1.01735
46.28,6.61204,0.59051,-0.08384,-0.50338,6.47543,0.59600,0.04097,-1.07174,7.66396,0.56362,-0.11853,0.56121,7.26778,0.57542,-0.10690,0.87828,7.97134,0.56032,0.09566,0.77863
46.32,6.77598,0.58886,-0.09242,-0.51106,6.45494,0.59902,-0.02363,-1.26534,7.84155,0.55923,-0.09356,0.76804,7.47270,0.56883,-0.01429,0.31270,7.79374,0.56526,0.12100,0.41724
46.36,6.97406,0.58447,-0.12577,-0.47956,6.52324,0.59380,-0.08137,-0.97871,7.98500,0.55566,-0.05640,0.94590,7.65713,0.58036,-0.04954,-0.85631,7.58882,0.57075,0.12691,0.11963
46.40,7.20631,0.57816,-0.14387,-0.16277,6.65986,0.59078,-0.10176,-0.64948,8.05330,0.55456,-0.01410,1.02040,7.82789,0.56856,-0.16159,-0.29245,7.34975,0.57597,0.11986,0.06259
46.44,7.45904,0.57212,-0.14120,0.23277,6.81013,0.58612,-0.12634,-0.43815,8.06013,0.55456,0.02801,1.00386,7.91669,0.55978,-0.10919,1.12560,7.09702,0.57953,0.12748,0.09978
46.48,7.66396,0.56636,-0.12196,0.56201,7.03554,0.58036,-0.13930,-0.18923,7.98500,0.55676,0.06993,0.87986,7.96450,0.55923,-0.03239,1.73525,6.87844,0.58584,0.14063,-0.15112
46.52,7.85521,0.56197,-0.09070,0.74780,7.26095,0.57459,-0.14254,0.07490,7.86888,0.56060,0.10061,0.68626,7.95084,0.55676,0.06307,1.48792,6.68718,0.59216,0.12177,-0.58172
46.56,7.99866,0.55923,-0.05964,0.85379,7.49319,0.56856,-0.13320,0.34154,7.68445,0.56499,0.12462,0.47745,7.84155,0.56636,0.10595,0.69182,6.53690,0.59572,0.09318,-1.01643
46.60,8.07379,0.55703,-0.02363,0.96125,7.71860,0.56362,-0.11376,0.57034,7.46587,0.57075,0.14101,0.21080,7.71177,0.56746,0.09623,0.33281,6.45494,0.60039,0.04078,-1.40641
46.64,8.07379,0.55703,0.01944,0.99949,7.88254,0.55923,-0.08651,0.76765,7.24046,0.57679,0.14292,-0.09210,7.53418,0.57212,0.11967,0.26426,6.44128,0.59984,-0.03068,-1.46569
46.68,8.01232,0.55868,0.06041,0.92393,7.99183,0.55648,-0.05183,0.93478,7.00139,0.58255,0.13301,-0.38468,7.31560,0.57734,0.13244,-0.06312,6.50275,0.59764,-0.09337,-1.10218
46.72,7.88254,0.56197,0.09718,0.74211,8.06696,0.55484,-0.01029,1.03919,6.80330,0.58776,0.11167,-0.65583,7.09702,0.58420,0.11529,-0.40189,6.61204,0.59106,-0.12443,-0.58371
46.76,7.71177,0.56691,0.12177,0.50127,8.03964,0.55539,0.03678,0.99552,6.63253,0.59188,0.07889,-0.86848,6.89210,0.58667,0.08975,-0.52734,6.78964,0.58667,-0.12863,-0.29536
46.80,7.50685,0.57212,0.13491,0.29179,7.95084,0.55813,0.07527,0.80192,6.50958,0.59435,0.03830,-0.97263,6.70767,0.59078,0.07394,-0.62698,6.98089,0.58145,-0.14196,-0.15178
46.84,7.25412,0.57761,0.14635,0.03202,7.81423,0.56197,0.09985,0.60978,6.46860,0.59490,-0.00248,-0.96998,6.59155,0.59353,0.03887,-0.68031,7.21997,0.57514,-0.14863,0.13524
46.88,7.03554,0.58420,0.14387,-0.36258,7.61614,0.56609,0.12196,0.44833,6.47543,0.59408,-0.04097,-0.89918,6.50958,0.59353,0.01315,-0.61626,7.42489,0.56856,-0.13244,0.45799
46.92,6.82379,0.58996,0.11929,-0.76024,7.40439,0.57185,0.13853,0.21834,6.57106,0.59161,-0.07737,-0.73973,6.49592,0.59408,-0.00610,-0.64365,7.64347,0.56444,-0.10785,0.68719
46.96,6.63936,0.59490,0.07012,-0.86848,7.15849,0.57761,0.14235,-0.08562,6.70084,0.58749,-0.10290,-0.49994,6.55740,0.59325,-0.02973,-0.80576,7.82789,0.55978,-0.07775,0.87867
47.00,6.52324,0.59462,0.03754,-0.71921,6.93308,0.58365,0.13301,-0.42160,6.88527,0.58310,-0.11834,-0.23661,6.68035,0.59325,-0.08194,-0.72213,7.93718,0.55731,-0.02877,0.86293
47.04,6.46860,0.59655,0.03030,-0.90554,6.74182,0.58886,0.10671,-0.70572,7.10385,0.57761,-0.12196,0.00966,6.84428,0.58530,-0.10462,-0.30052,7.99866,0.55868,-0.00419,0.74542
47.08,6.47543,0.59956,-0.02782,-1.20923,6.57789,0.59243,0.07203,-0.87272,7.32243,0.57267,-0.11071,0.11261,7.05603,0.58283,-0.08556,-0.28477,7.99183,0.55703,0.02020,0.82587
47.12,6.54373,0.59462,-0.09204,-0.96588,6.48226,0.59462,0.03506,-0.97210,7.54784,0.56938,-0.11014,0.19294,7.28144,0.58090,-0.11433,-0.50630,7.93035,0.55923,0.06403,0.84784
47.16,6.67352,0.58996,-0.10995,-0.57061,6.46177,0.59545,-0.00705,-1.01458,7.75276,0.56417,-0.11033,0.61600,7.51368,0.57432,-0.15244,-0.17282,7.80740,0.56252,0.09947,0.64048
47.20,6.84428,0.58612,-0.12767,-0.33863,6.47543,0.59408,-0.04935,-0.96151,7.89620,0.55895,-0.07108,1.23795,7.71860,0.56636,-0.14082,0.45045,7.63663,0.56828,0.11281,0.45972
47.24,7.04920,0.57981,-0.14025,-0.06180,6.57789,0.59133,-0.08689,-0.81740,7.99183,0.55703,0.00343,1.47958,7.88937,0.56197,-0.10042,0.77876,7.42489,0.57130,0.12767,0.41631
47.28,7.26778,0.57404,-0.13339,0.19942,6.74182,0.58694,-0.11776,-0.58516,8.01915,0.55950,0.07108,1.12706,8.01232,0.55923,-0.07051,0.90421,7.21997,0.57761,0.15664,0.13154
47.32,7.47270,0.56883,-0.11872,0.35253,6.92625,0.58145,-0.13549,-0.30264,7.98500,0.56417,0.10442,0.46818,8.06696,0.55621,-0.03659,1.13328,6.98773,0.58530,0.15054,-0.42187
47.36,7.69128,0.56472,-0.10328,0.47904,7.15849,0.57569,-0.14101,-0.03361,7.89620,0.56938,0.09680,0.03427,8.06013,0.55484,0.02668,1.18872,6.81696,0.59078,0.11586,-0.82945
47.40,7.82789,0.56087,-0.08975,0.77863,7.39073,0.56993,-0.13739,0.22126,7.74592,0.57103,0.10004,-0.17441,7.98500,0.55923,0.07260,0.90461,6.70084,0.59462,0.07394,-0.98864
47.44,7.95084,0.55593,-0.04249,1.08934,7.58882,0.56444,-0.12443,0.49597,7.54784,0.57844,0.08175,-0.26916,7.84155,0.56142,0.09737,0.60740,6.55740,0.59655,0.03354,-1.02569
47.48,7.99866,0.55703,0.01620,1.00187,7.78008,0.55950,-0.09814,0.77347,7.32926,0.57789,0.06022,0.03679,7.65030,0.56664,0.12500,0.22761,6.55057,0.59737,-0.00800,-1.02940
47.52,7.97134,0.55923,0.03602,0.90289,7.92352,0.55621,-0.06041,0.99433,7.10385,0.58090,0.08804,0.24216,7.43172,0.57322,0.11109,-0.03718,6.56423,0.59600,-0.05050,-0.97726
47.56,7.89620,0.55868,0.07851,0.95807,8.00549,0.55456,-0.01639,1.12282,6.87160,0.58557,0.10157,-0.04724,7.19947,0.57459,0.11319,-0.07503,6.65302,0.59325,-0.08994,-0.83342
47.60,7.75959,0.56499,0.12805,0.67912,8.01915,0.55456,0.03354,1.10469,6.71450,0.59023,0.08861,-0.47956,6.97406,0.58255,0.10919,-0.15324,6.80330,0.58831,-0.11853,-0.62698
47.64,7.58882,0.57075,0.13796,0.27273,7.97134,0.55703,0.08480,0.79425,6.57789,0.59325,0.05602,-0.78048,6.76915,0.58420,0.08994,-0.01337,6.98773,0.58365,-0.13968,-0.38958
47.68,7.39756,0.57597,0.14349,-0.02316,7.83472,0.56307,0.09814,0.45363,6.50275,0.59462,0.02115,-0.93385,6.60521,0.58776,0.11167,-0.03017,7.21314,0.57734,-0.15930,0.05531
47.72,7.17898,0.58255,0.13663,-0.30979,7.70494,0.56499,0.10633,0.41208,6.51641,0.59517,-0.01982,-1.01180,6.50275,0.59380,0.11186,-0.61851,7.42489,0.56911,-0.13682,0.51768
47.76,6.97406,0.58749,0.11548,-0.50894,7.48636,0.57048,0.13377,0.31839,6.56423,0.59325,-0.06460,-0.94762,6.45494,0.59819,0.07355,-1.43393,7.62297,0.56609,-0.10385,0.65755
47.80,6.80330,0.59161,0.09490,-0.68415,7.26778,0.57651,0.14235,0.00146,6.66669,0.58969,-0.10099,-0.73814,6.46177,0.60203,-0.02058,-1.78963,7.78691,0.56142,-0.08003,0.64590
47.84,6.65986,0.59545,0.06326,-0.89402,7.05603,0.58255,0.13358,-0.33440,6.85111,0.58475,-0.12558,-0.45588,6.54373,0.59627,-0.10690,-1.25846,7.88254,0.55923,-0.05107,0.58437
47.88,6.59155,0.59709,0.02134,-1.03469,6.83745,0.58749,0.11281,-0.61295,7.05603,0.57926,-0.13777,-0.14133,6.67352,0.59051,-0.12729,-0.53210,7.97817,0.55758,-0.02858,0.49518
47.92,6.58472,0.59737,-0.02592,-1.01272,6.68035,0.59188,0.08251,-0.82243,7.27461,0.57350,-0.13911,0.21530,6.85794,0.58530,-0.12386,-0.31164,7.97134,0.55840,-0.02896,0.80298
47.96,6.61204,0.59462,-0.06460,-0.84824,6.58472,0.59435,0.04440,-0.95119,7.49319,0.56746,-0.12177,0.55367,7.06286,0.58228,-0.14768,-0.22404,7.91669,0.55319,0.01696,1.44544
48.00,6.71450,0.59188,-0.09337,-0.66112,6.49592,0.59545,0.00457,-1.01259,7.69128,0.56279,-0.08404,0.63346,7.29510,0.57295,-0.15873,0.17388,7.80057,0.55703,0.11929,1.33826
48.04,6.85794,0.58722,-0.12005,-0.41168,6.51641,0.59490,-0.03925,-0.98758,7.84838,0.56142,-0.05964,0.47520,7.50685,0.56773,-0.13034,0.52032,7.61614,0.56581,0.15530,0.50233
48.08,7.02871,0.58145,-0.12691,-0.13961,6.59838,0.59216,-0.07851,-0.84890,7.97817,0.55923,-0.05831,0.57683,7.70494,0.56307,-0.10652,0.65821,7.42489,0.57130,0.14444,-0.05571
48.12,7.24729,0.57706,-0.12863,0.07252,6.72133,0.58831,-0.10938,-0.63651,7.99866,0.55539,-0.02706,0.96111,7.86205,0.55950,-0.08499,0.91255,7.19947,0.57706,0.13320,-0.20749
48.16,7.43855,0.57103,-0.12481,0.33493,6.90576,0.58310,-0.13053,-0.37198,7.99183,0.55593,0.02954,1.11224,7.97817,0.55484,-0.03259,1.12084,6.98089,0.58200,0.11929,-0.14649
48.20,7.62980,0.56581,-0.09413,0.44066,7.09702,0.57761,-0.14158,-0.03546,7.90303,0.55840,0.07489,0.95490,8.02598,0.55731,0.01353,1.11501,6.78281,0.58502,0.13568,-0.38230
48.24,7.78691,0.56472,-0.08556,0.48896,7.32243,0.57130,-0.13682,0.36497,7.76642,0.56252,0.10576,0.74952,8.01232,0.55593,0.05831,1.03773,6.62570,0.59490,0.10576,-0.97263
48.28,7.88254,0.55895,-0.07222,0.90117,7.52734,0.56581,-0.11014,0.68190,7.58199,0.56691,0.13225,0.57087,7.93035,0.56197,0.10252,0.79279,6.53690,0.59517,0.03811,-1.14426
48.32,7.93718,0.55703,-0.01486,1.30901,7.71860,0.56197,-0.07070,0.71855,7.37024,0.57322,0.15283,0.34525,7.79374,0.56526,0.11853,0.57299,6.46860,0.59627,0.00095,-1.00015
48.36,7.92352,0.55758,0.04840,1.30941,7.85521,0.56087,-0.04631,0.60779,7.14483,0.57926,0.16616,-0.02541,7.60248,0.57020,0.15511,0.20551,6.50275,0.59517,-0.03430,-0.94034
48.40,7.84155,0.56087,0.10900,0.83289,7.95084,0.55868,-0.02954,0.65768,6.93991,0.58749,0.15416,-0.46858,7.41122,0.57981,0.14235,-0.29549,6.58472,0.59408,-0.07527,-0.83964
48.44,7.73226,0.56828,0.12157,0.19664,7.97134,0.55813,-0.00324,0.90130,6.74182,0.59243,0.12157,-0.78472,7.17898,0.58228,0.11319,-0.40400,6.72133,0.58886,-0.10976,-0.57153
48.48,7.56833,0.57185,0.10385,0.01350,7.93035,0.55731,0.04726,1.01868,6.60521,0.59682,0.08918,-1.06169,6.97406,0.58749,0.10785,-0.45416,6.92625,0.58420,-0.11872,-0.32990
48.52,7.34292,0.57514,0.11243,0.06775,7.85521,0.56197,0.09547,0.73337,6.52324,0.59956,0.04974,-1.53490,6.81696,0.59161,0.08632,-0.67594,7.14483,0.57981,-0.13282,-0.14530
48.56,7.15166,0.58063,0.12253,-0.11963,7.69811,0.56636,0.11071,0.31415,6.49592,0.60341,-0.04307,-1.71196,6.66669,0.59490,0.05355,-0.89204,7.37024,0.57322,-0.13549,0.14212
48.60,6.94674,0.58612,0.10957,-0.45336,7.50685,0.57130,0.11148,0.08138,6.53690,0.59572,-0.12443,-1.04673,6.57106,0.59627,0.00934,-0.97594,7.60931,0.56828,-0.12119,0.42002
48.64,6.76915,0.59023,0.07451,-0.56333,7.29510,0.57514,0.11128,-0.00132,6.64619,0.58996,-0.12786,-0.31667,6.55057,0.59545,-0.03068,-0.89217,7.79374,0.56334,-0.09928,0.64048
48.68,6.63253,0.59078,0.06307,-0.61679,7.07652,0.58008,0.11300,-0.10428,6.80330,0.58557,-0.12500,-0.10944,6.59838,0.59353,-0.06288,-0.76752,7.93718,0.56005,-0.06803,0.80007
48.72,6.55057,0.59627,0.03125,-0.77585,6.88527,0.58447,0.10671,-0.30171,7.00139,0.58063,-0.13072,-0.08707,6.70084,0.59023,-0.09185,-0.59760,8.02598,0.55786,-0.03411,0.90712
48.76,6.53007,0.59353,-0.00648,-0.77863,6.72133,0.58886,0.09185,-0.57378,7.21314,0.57514,-0.13815,0.03401,6.85111,0.58612,-0.11224,-0.35451,8.06696,0.55703,0.00686,0.93306
48.80,6.57106,0.59490,-0.02820,-0.82415,6.59155,0.59243,0.06060,-0.83156,7.41805,0.56911,-0.13377,0.30105,7.03554,0.58173,-0.13644,0.18976,8.02598,0.55840,0.04592,0.83024
48.84,6.65302,0.59243,-0.07355,-0.81092,6.53007,0.59408,0.01944,-0.94034,7.65030,0.56389,-0.11376,0.57696,7.23363,0.57185,-0.08975,0.53805,7.91669,0.56115,0.07546,0.68322
48.88,6.82379,0.58831,-0.10176,-0.59430,6.50275,0.59380,-0.01925,-0.91784,7.82106,0.55978,-0.08518,0.78842,7.44538,0.57542,-0.05926,0.14424,7.76642,0.56499,0.09356,0.66390
48.92,7.02188,0.58392,-0.12100,-0.35372,6.57789,0.59243,-0.05488,-0.84228,7.95084,0.55676,-0.04764,0.90646,7.62980,0.56993,-0.08975,-0.00622,7.55467,0.56773,0.12710,0.65953
48.96,7.21314,0.57844,-0.13091,-0.08046,6.70084,0.58941,-0.08861,-0.70281,8.01232,0.55593,-0.00877,0.91599,7.77325,0.56636,-0.07908,0.28186,7.32926,0.57514,0.16026,0.33996
49.00,7.44538,0.57295,-0.12710,0.17706,6.85111,0.58502,-0.11338,-0.49875,8.00549,0.55621,0.02706,0.87364,7.87571,0.56417,-0.07660,0.77188,7.09702,0.58228,0.15511,-0.07781
49.04,7.66396,0.56801,-0.11452,0.38111,7.06969,0.58008,-0.12958,-0.25844,7.95084,0.55813,0.06136,0.80523,7.91669,0.55703,-0.00648,1.03668,6.86477,0.58667,0.15645,-0.58093
49.08,7.81423,0.56362,-0.09623,0.57921,7.29510,0.57432,-0.13510,0.00992,7.83472,0.56115,0.09337,0.67806,7.90986,0.56499,0.03945,0.60078,6.71450,0.59600,0.12424,-1.32965
49.12,7.96450,0.56005,-0.06860,0.78882,7.48636,0.56883,-0.12805,0.26717,7.63663,0.56581,0.11872,0.46461,7.82789,0.56389,0.01124,0.72464,6.56423,0.59984,0.02439,-1.45537
49.16,8.01915,0.55813,-0.03697,1.04845,7.68445,0.56389,-0.11319,0.51410,7.45221,0.57103,0.13263,0.18831,7.69811,0.56060,0.08766,0.99155,6.48226,0.59545,-0.02401,-0.85406
49.20,8.01232,0.55593,0.01944,1.17628,7.85521,0.55950,-0.08861,0.78194,7.24046,0.57679,0.13472,-0.11526,7.52734,0.57212,0.13377,0.37423,6.48226,0.59600,-0.02858,-0.52734
49.24,7.96450,0.55978,0.07355,0.92142,7.94401,0.55621,-0.04878,0.98202,7.00822,0.58228,0.12272,-0.39659,7.32243,0.57459,0.11224,-0.13802,6.52324,0.59435,-0.05126,-0.55208
49.28,7.83472,0.56334,0.09356,0.62156,8.00549,0.55539,-0.00324,1.00545,6.81013,0.58694,0.10042,-0.60673,7.12434,0.58036,0.10023,-0.20366,6.63936,0.59161,-0.07012,-0.68865
49.32,7.67079,0.56691,0.11643,0.45297,7.98500,0.55621,0.03678,0.88886,6.65986,0.59051,0.07146,-0.74065,6.93308,0.58228,0.09013,-0.10626,6.79647,0.58941,-0.10633,-0.78578
49.36,7.48636,0.57295,0.13091,0.25659,7.90303,0.55868,0.06784,0.74820,6.54373,0.59270,0.03983,-0.82667,6.76231,0.58639,0.10690,-0.31653,6.99456,0.58365,-0.14978,-0.46130
49.40,7.25412,0.57761,0.13777,0.01112,7.76642,0.56170,0.09528,0.62407,6.50275,0.59380,0.00495,-0.88291,6.63936,0.59298,0.07394,-0.73179,7.22680,0.57597,-0.15645,0.15747
49.44,7.03554,0.58365,0.14292,-0.45495,7.58199,0.56636,0.11948,0.45191,6.52324,0.59325,-0.03316,-0.86372,6.57789,0.59243,0.03563,-0.84599,7.42489,0.56965,-0.12767,0.55724
49.48,6.83745,0.59106,0.10290,-0.87801,7.37024,0.57158,0.13396,0.20816,6.58472,0.59106,-0.06841,-0.72345,6.55740,0.59600,-0.00400,-0.74052,7.63663,0.56554,-0.09185,0.52019
49.52,6.65986,0.59298,0.04211,-0.62314,7.16532,0.57734,0.13911,-0.11275,6.72816,0.58749,-0.09452,-0.48658,6.61887,0.59133,-0.02973,-0.52734,7.79374,0.56389,-0.08575,0.46249
49.56,6.55740,0.59161,0.04154,-0.15615,6.94674,0.58337,0.12558,-0.44741,6.89893,0.58310,-0.10900,-0.21041,6.73499,0.59161,-0.01677,-0.89958,7.90986,0.55868,-0.07737,0.85141
49.60,6.50958,0.59517,0.06250,-0.43007,6.76231,0.58776,0.10004,-0.69672,7.11068,0.57816,-0.10785,0.00026,6.87844,0.59462,-0.09909,-1.27209,7.97134,0.55511,-0.01524,1.18899
49.64,6.50958,0.59874,0.03392,-1.28744,6.63253,0.59161,0.06669,-0.85300,7.34292,0.57459,-0.10633,0.17600,7.09018,0.58310,-0.16636,-0.60793,7.97134,0.55786,0.04192,1.01669
49.68,6.56423,0.60066,-0.05850,-1.71579,6.52324,0.59325,0.02858,-0.91242,7.54101,0.56965,-0.10233,0.59112,7.28827,0.57734,-0.14844,0.12876,7.90303,0.56032,0.06250,0.85274
49.72,6.70084,0.59380,-0.14597,-1.13685,6.49592,0.59380,-0.00781,-0.91983,7.71860,0.56581,-0.06860,1.11925,7.50002,0.57185,-0.13339,0.41327,7.78691,0.56170,0.10195,0.80020
49.76,6.85794,0.58584,-0.16026,-0.24733,6.53007,0.59270,-0.04592,-0.89270,7.88254,0.56279,-0.01201,1.43592,7.68445,0.56664,-0.11109,0.53938,7.62297,0.56828,0.14063,0.45085
49.80,7.05603,0.57981,-0.14196,0.15059,6.62570,0.58996,-0.07984,-0.83315,7.95084,0.56087,0.11510,0.30674,7.84155,0.56307,-0.09204,0.66245,7.43172,0.57459,0.14273,-0.00172
49.84,7.26778,0.57514,-0.13110,0.15192,6.78281,0.58639,-0.11433,-0.70373,7.98500,0.58228,0.02668,-1.03548,7.96450,0.55895,-0.06307,0.88211,7.21314,0.58008,0.13148,-0.27392
49.88,7.47270,0.57048,-0.14044,0.32328,6.95357,0.58063,-0.14177,-0.41075,7.95767,0.56389,-0.07889,-0.02686,7.98500,0.55731,-0.01791,1.00015,7.02188,0.58502,0.11719,-0.44397
49.92,7.67079,0.56252,-0.12062,0.79716,7.16532,0.57459,-0.15359,0.04327,7.86205,0.56581,0.02210,1.10800,7.98500,0.55758,0.02687,0.86398,6.84428,0.58969,0.09661,-0.60171
49.96,7.81423,0.55895,-0.05983,0.94378,7.39073,0.56746,-0.14082,0.54004,7.71860,0.56801,0.08384,0.76156,7.91669,0.56005,0.05583,0.58503,6.70767,0.59298,0.06936,-0.76050
50.00,7.92352,0.55978,-0.03544,0.87113,7.58199,0.56225,-0.10119,0.81687,7.52734,0.57597,0.08423,0.24230,7.79374,0.56225,0.07603,0.25884,6.61887,0.59545,0.03525,-0.89985
50.04,7.97817,0.55593,-0.00648,1.07280,7.76642,0.55978,-0.06555,0.83315,7.31560,0.57459,0.07336,0.24097,7.60931,0.56718,0.07108,0.09620,6.57106,0.59600,-0.00457,-0.97554
50.08,7.96450,0.55731,0.05945,1.06102,7.90303,0.55731,-0.03697,0.84241,7.10385,0.57953,0.10747,0.20194,7.41122,0.56773,0.06993,0.29695,6.61204,0.59517,-0.04611,-0.95714
50.12,7.88254,0.56225,0.09356,0.72133,7.94401,0.55593,0.00724,0.73509,6.89893,0.58475,0.10824,-0.21914,7.19264,0.57212,0.08842,0.65080,6.68718,0.59216,-0.08499,-0.81568
50.16,7.75959,0.56554,0.10995,0.48631,7.97817,0.55923,0.02401,0.60065,6.74182,0.58914,0.08670,-0.60263,6.97406,0.57432,0.12253,0.87563,6.81696,0.58804,-0.11281,-0.59588
50.20,7.59565,0.57048,0.13148,0.26016,7.92352,0.55786,0.04154,0.74674,6.61887,0.59188,0.05336,-0.83844,6.78964,0.58008,0.18789,0.32196,7.00822,0.58337,-0.14101,-0.18090
50.24,7.40439,0.57679,0.13491,-0.03494,7.80740,0.56115,0.08727,0.80285,6.55740,0.59353,0.01563,-0.93584,6.63936,0.59161,0.18941,-1.09755,7.17898,0.57514,-0.12977,0.27670
50.28,7.19947,0.58173,0.12615,-0.27908,7.67079,0.56554,0.11795,0.57722,6.53007,0.59325,-0.02496,-0.92142,6.53690,0.60039,0.07832,-1.96060,7.40439,0.57267,-0.10747,0.45178
50.32,7.00139,0.58694,0.11167,-0.49994,7.47270,0.57103,0.13682,0.23489,6.60521,0.59133,-0.06060,-0.82468,6.48909,0.59792,-0.03811,-1.23676,7.58199,0.56664,-0.08651,0.43828
