T,M4 F1,M4 P1,M4 V1,M4 A1,M4 F2,M4 P2,M4 V2,M4 A2,M4 F3,M4 P3,M4 V3,M4 A3,M4 F4,M4 P4,M4 V4,M4 A4,M4 F5,M4 P5,M4 V5,M4 A5
62.56,6.32516,0.60368,0.08747,0.00013,6.60521,0.59490,0.03868,0.43748,6.55057,0.59545,-0.06003,0.39276,6.73499,0.59216,0.04249,0.70453,6.47543,0.59956,0.12500,-0.04618
62.60,6.19537,0.60725,0.08175,-0.23793,6.51641,0.59764,0.07870,0.50497,6.63936,0.59298,-0.03697,0.44741,6.66669,0.59572,0.06612,0.41022,6.35248,0.60944,0.08594,-0.64101
62.64,6.05876,0.61054,0.06631,-0.42041,6.39346,0.60231,0.09604,0.22906,6.67352,0.59270,-0.01887,0.40400,6.58472,0.59819,0.07108,0.19241,6.21587,0.60670,0.03754,-0.43351
62.68,5.96313,0.61274,0.04497,-0.51715,6.24319,0.60615,0.09528,-0.04671,6.69401,0.59188,-0.00762,0.42557,6.45494,0.60121,0.07698,0.07675,6.09974,0.60944,0.05088,-0.15972
62.72,5.91532,0.61411,0.02325,-0.55923,6.09291,0.60999,0.08766,-0.24296,6.65302,0.59161,0.01315,0.48301,6.31832,0.60450,0.07775,-0.03586,6.01095,0.61191,0.04307,-0.24441
62.76,5.86067,0.61466,-0.00019,-0.57709,5.97679,0.61328,0.07508,-0.41737,6.57789,0.59298,0.03354,0.48076,6.18854,0.60752,0.07546,-0.17587,5.93581,0.61328,0.03068,-0.37741
62.80,5.90166,0.61411,-0.02382,-0.56320,5.86067,0.61603,0.05774,-0.65106,6.47543,0.59435,0.05317,0.40771,6.06559,0.61081,0.06498,-0.34551,5.88800,0.61438,0.01105,-0.51794
62.84,5.94947,0.61274,-0.04669,-0.50484,5.80603,0.61850,0.02553,-0.89799,6.33882,0.59709,0.07203,0.17216,5.96996,0.61301,0.04650,-0.48023,5.91532,0.61383,-0.00476,-0.74026
62.88,6.03144,0.61027,-0.06612,-0.38879,5.77871,0.61905,-0.02649,-0.85247,6.19537,0.60066,0.07432,-0.20988,5.90166,0.61466,0.02420,-0.55896,5.96996,0.61548,-0.05088,-0.85234
62.92,6.16805,0.60725,-0.07946,-0.21993,5.78554,0.61520,-0.05393,-0.54282,6.06559,0.60423,0.04954,-0.43378,5.88116,0.61493,0.00076,-0.60832,6.03827,0.60972,-0.09413,-0.48155
62.96,6.29100,0.60368,-0.08518,-0.00834,5.87433,0.61383,-0.06041,-0.39884,5.94947,0.60478,0.02268,-0.29430,5.91532,0.61466,-0.02268,-0.67250,6.14756,0.60588,-0.09109,-0.04526
63.00,6.44128,0.60011,-0.08099,0.22099,5.97679,0.61136,-0.08289,-0.31720,5.86067,0.60450,0.02515,-0.13749,5.98362,0.61356,-0.05488,-0.66390,6.26368,0.60258,-0.08594,0.14715
63.04,6.54373,0.59682,-0.06612,0.41128,6.10658,0.60670,-0.09337,-0.09713,5.81286,0.60642,0.03392,-0.40890,6.07242,0.61027,-0.08499,-0.43166,6.40712,0.59902,-0.07698,0.25222
63.08,6.63936,0.59462,-0.04497,0.52204,6.27051,0.60313,-0.08747,0.06921,5.81969,0.60999,-0.01105,-0.61017,6.21587,0.60588,-0.09356,-0.08985,6.51641,0.59627,-0.06536,0.32619
63.12,6.71450,0.59325,-0.02287,0.58331,6.41395,0.60011,-0.08594,0.21014,5.86067,0.60478,-0.04307,-0.23714,6.33882,0.60231,-0.08804,0.17124,6.61887,0.59380,-0.05221,0.43325
63.16,6.70767,0.59270,0.00172,0.62486,6.55740,0.59600,-0.07603,0.45032,5.93581,0.60368,-0.01620,-0.10375,6.47543,0.59874,-0.07660,0.34472,6.66669,0.59188,-0.03278,0.57881
63.20,6.70767,0.59325,0.02916,0.60515,6.67352,0.59325,-0.04821,0.64127,6.05193,0.60615,-0.03906,-0.21239,6.59838,0.59600,-0.05945,0.47030,6.69401,0.59078,-0.00381,0.66642
63.24,6.64619,0.59517,0.05297,0.50458,6.72133,0.59216,-0.01867,0.68957,6.18854,0.60011,-0.05107,0.00675,6.68718,0.59380,-0.03754,0.55168,6.68035,0.59161,0.02515,0.63346
63.28,6.53007,0.59764,0.07165,0.34128,6.75548,0.59188,0.00915,0.66681,6.32516,0.60039,-0.03144,0.08191,6.74182,0.59298,-0.01391,0.59112,6.62570,0.59298,0.04935,0.52284
63.32,6.42078,0.60121,0.08156,0.14014,6.73499,0.59298,0.03449,0.62341,6.46177,0.59902,-0.03792,0.04777,6.75548,0.59270,0.00972,0.61242,6.51641,0.59572,0.06822,0.36841
63.36,6.27734,0.60450,0.08175,-0.04367,6.63936,0.59462,0.05926,0.54944,6.57789,0.59709,-0.03678,0.19095,6.73499,0.59353,0.03754,0.56531,6.41395,0.59874,0.07851,0.20802
63.40,6.16122,0.60780,0.07813,-0.22933,6.55057,0.59764,0.08327,0.34644,6.65302,0.59545,-0.02344,0.35319,6.65302,0.59600,0.05831,0.43206,6.27734,0.60203,0.08556,0.02183
63.44,6.02461,0.61109,0.06460,-0.43219,6.40712,0.60176,0.09261,0.02739,6.68035,0.59517,-0.00515,0.43246,6.53690,0.59847,0.07184,0.28477,6.16122,0.60588,0.08308,-0.22549
63.48,5.93581,0.61328,0.04211,-0.58808,6.24319,0.60588,0.08308,-0.22112,6.67352,0.59490,0.01467,0.40771,6.41395,0.60176,0.08194,0.10851,6.04510,0.60917,0.06746,-0.45972
63.52,5.90849,0.61466,0.01410,-0.65001,6.10658,0.60889,0.06212,-0.20114,6.63253,0.59627,0.03468,0.24137,6.28417,0.60533,0.08289,-0.11275,5.94947,0.61164,0.04192,-0.57934
63.56,5.86067,0.61438,-0.01372,-0.60793,5.96313,0.60944,0.06708,-0.17190,6.54373,0.59902,0.02744,0.22906,6.16122,0.60889,0.07108,-0.28557,5.90166,0.61246,0.01620,-0.56002
63.60,5.91532,0.61328,-0.03506,-0.53422,5.86750,0.61466,0.06384,-0.45522,6.44128,0.59764,0.03925,0.48949,6.04510,0.61109,0.05602,-0.36722,5.89483,0.61274,-0.00495,-0.45178
63.64,5.99045,0.61164,-0.05640,-0.44635,5.81969,0.61630,0.02401,-0.63320,6.31149,0.60094,0.07603,0.50458,5.95630,0.61328,0.04116,-0.43378,5.92898,0.61219,-0.02325,-0.28464
63.68,6.07242,0.60862,-0.07279,-0.30264,5.79237,0.61520,0.00686,-0.68521,6.16805,0.60423,0.09947,0.04790,5.90849,0.61438,0.02477,-0.56677,5.99729,0.61027,-0.02935,-0.14173
63.72,6.20903,0.60560,-0.08232,-0.11261,5.81969,0.61713,-0.01906,-0.90964,6.03827,0.61027,0.08785,-0.60448,5.89483,0.61575,-0.00324,-0.70664,6.07925,0.60862,-0.01429,-0.41975
63.76,6.33199,0.60176,-0.08327,0.11155,5.90849,0.61548,-0.07851,-0.80377,5.93581,0.61274,0.03811,-0.94034,5.93581,0.61438,-0.03754,-0.69765,6.21587,0.61191,-0.05698,-0.77029
63.80,6.47543,0.59847,-0.07165,0.29430,5.98362,0.60944,-0.10500,-0.22073,5.88800,0.61301,-0.00648,-0.79703,6.01778,0.61246,-0.06479,-0.53144,6.34565,0.60478,-0.11243,-0.30873
63.84,6.57789,0.59600,-0.05717,0.41512,6.13390,0.60533,-0.09070,0.26082,5.85384,0.61136,-0.03144,-0.47970,6.12707,0.60889,-0.08289,-0.27578,6.46177,0.59956,-0.09318,0.42306
63.88,6.65986,0.59380,-0.03868,0.52853,6.27734,0.60203,-0.06727,0.36576,5.86750,0.60972,-0.03640,-0.33519,6.25685,0.60533,-0.08651,-0.01826,6.58472,0.59682,-0.05774,0.70320
63.92,6.72816,0.59270,-0.01486,0.62566,6.41395,0.60066,-0.05660,0.31495,5.94264,0.60889,-0.04954,-0.39540,6.37980,0.60176,-0.08251,0.19439,6.65302,0.59490,-0.01772,0.52072
63.96,6.70767,0.59243,0.01353,0.65980,6.53690,0.59764,-0.04878,0.36047,6.02461,0.60615,-0.07070,-0.40784,6.50958,0.59847,-0.06993,0.37172,6.71450,0.59709,-0.01505,0.27353
64.00,6.67352,0.59380,0.04154,0.59509,6.61887,0.59600,-0.02744,0.39196,6.14756,0.60313,-0.08899,-0.26982,6.61204,0.59600,-0.05183,0.50987,6.70767,0.59380,-0.01563,0.44291
64.04,6.61887,0.59600,0.06326,0.46038,6.65302,0.59545,-0.00762,0.26440,6.27051,0.59847,-0.09452,-0.05915,6.69401,0.59408,-0.02725,0.58927,6.67352,0.59408,0.02058,0.62261
64.08,6.47543,0.59902,0.07946,0.28133,6.67352,0.59682,-0.01296,0.29893,6.39346,0.59517,-0.08937,0.10097,6.73499,0.59380,-0.00152,0.57828,6.59838,0.59600,0.04688,0.52985
64.12,6.37297,0.60258,0.08766,0.05293,6.63253,0.59380,-0.00419,0.73337,6.50958,0.59188,-0.09109,0.38945,6.72133,0.59408,0.02058,0.51662,6.48909,0.59819,0.06555,0.33665
64.16,6.23636,0.60642,0.08442,-0.18817,6.55740,0.59380,0.06003,0.84824,6.57789,0.58722,-0.07012,0.87497,6.68035,0.59545,0.04173,0.40956,6.37297,0.60148,0.07451,0.09713
64.20,6.11341,0.60972,0.07051,-0.37767,6.44811,0.60039,0.08842,0.40652,6.63253,0.58447,-0.01277,1.09741,6.59838,0.59792,0.05164,0.33056,6.24319,0.60450,0.07279,-0.12717
64.24,6.00412,0.61219,0.05145,-0.49611,6.31149,0.60231,0.08365,0.08985,6.63936,0.58557,0.05336,0.56849,6.49592,0.59929,0.06612,0.28200,6.12024,0.60752,0.06384,-0.32963
64.28,5.91532,0.61383,0.03068,-0.59152,6.19537,0.60615,0.09051,-0.11605,6.61204,0.59298,0.03239,0.07066,6.36614,0.60313,0.08003,0.10189,6.00412,0.60999,0.04440,-0.47215
64.32,5.90166,0.61493,0.00324,-0.64934,6.07925,0.61054,0.07565,-0.31402,6.54373,0.58831,0.00915,0.60104,6.23636,0.60642,0.07660,-0.13537,5.93581,0.61109,0.02325,-0.53475
64.36,5.87433,0.61411,-0.02477,-0.61534,5.94947,0.61219,0.05945,-0.39223,6.46177,0.58886,0.08327,1.08789,6.12024,0.60944,0.06650,-0.32209,5.89483,0.61191,0.00019,-0.54705
64.40,5.92898,0.61274,-0.04764,-0.52535,5.90849,0.61466,0.05183,-0.61031,6.33882,0.59600,0.14139,0.60726,6.00412,0.61191,0.04954,-0.46818,5.88800,0.61109,-0.02230,-0.50352
64.44,6.02461,0.61027,-0.06822,-0.38548,5.86067,0.61795,0.01124,-0.81820,6.20903,0.60341,0.13072,0.01509,5.94947,0.61356,0.02820,-0.57497,5.94264,0.60999,-0.04097,-0.42677
64.48,6.12707,0.60697,-0.08003,-0.19717,5.86067,0.61548,-0.02896,-0.70638,6.08608,0.60505,0.13472,-0.46567,5.92215,0.61438,0.00133,-0.61811,6.01778,0.60780,-0.05793,-0.30687
64.52,6.25685,0.60368,-0.08499,0.01972,5.94264,0.61411,-0.04059,-0.64313,5.99045,0.61548,0.10309,-1.05282,5.92898,0.61356,-0.02363,-0.58940,6.12024,0.60505,-0.06669,-0.15271
64.56,6.37297,0.59984,-0.07965,0.25593,6.02461,0.61356,-0.07527,-0.62844,5.90849,0.61520,0.03144,-1.13751,5.99045,0.61246,-0.04707,-0.51252,6.23636,0.60231,-0.06993,0.00040
64.60,6.50958,0.59682,-0.06174,0.41949,6.12707,0.60834,-0.10995,-0.22456,5.87433,0.61658,-0.00877,-0.73390,6.07242,0.60972,-0.06727,-0.36285,6.36614,0.59929,-0.06727,0.15853
64.64,6.60521,0.59490,-0.04211,0.48539,6.26368,0.60231,-0.09394,0.19850,5.87433,0.61356,-0.02668,-0.32646,6.18854,0.60670,-0.07718,-0.17812,6.48909,0.59655,-0.05526,0.26532
64.68,6.67352,0.59353,-0.02268,0.53011,6.38663,0.60094,-0.07451,0.23502,5.89483,0.61328,-0.01639,-0.33532,6.31149,0.60341,-0.08156,0.01416,6.58472,0.59490,-0.04326,0.32183
64.72,6.72816,0.59298,-0.00076,0.58212,6.50275,0.59792,-0.08251,0.38892,5.97679,0.61383,-0.04059,-0.64604,6.44128,0.59984,-0.07641,0.22073,6.66669,0.59325,-0.03201,0.44092
64.76,6.69401,0.59325,0.02573,0.58397,6.61204,0.59243,-0.05202,0.70320,6.07242,0.61081,-0.08232,-0.63439,6.57106,0.59709,-0.06346,0.41353,6.70084,0.59216,-0.01448,0.68428
64.80,6.63936,0.59517,0.04916,0.49928,6.64619,0.59353,-0.01353,0.75653,6.19537,0.60642,-0.10557,-0.26109,6.65986,0.59462,-0.04497,0.61534,6.69401,0.59106,0.02592,0.83606
64.84,6.56423,0.59737,0.06708,0.36391,6.68035,0.59243,0.00648,0.79001,6.31149,0.60176,-0.10900,0.26598,6.71450,0.59270,-0.00896,0.67581,6.64619,0.59435,0.06517,0.66747
64.88,6.43445,0.60066,0.08022,0.17256,6.65986,0.59243,0.05488,0.65874,6.44128,0.59627,-0.07756,0.62380,6.74182,0.59435,0.01753,0.53488,6.57106,0.59709,0.08346,0.35173
64.92,6.31832,0.60423,0.08118,-0.03202,6.57789,0.59792,0.07622,0.19598,6.54373,0.59545,-0.04135,0.56783,6.70767,0.59462,0.03220,0.41115,6.44811,0.60094,0.09737,-0.05478
64.96,6.18854,0.60725,0.07737,-0.22734,6.50275,0.60066,0.05469,0.07225,6.62570,0.59435,-0.03259,0.47189,6.64619,0.59682,0.04726,0.34829,6.33882,0.60642,0.07565,-0.35306
65.00,6.07925,0.61081,0.06269,-0.40652,6.37980,0.60066,0.06422,0.29735,6.66669,0.59216,-0.01181,0.51675,6.54373,0.59847,0.05964,0.29854,6.20903,0.60697,0.05297,-0.28292
65.04,5.98362,0.61246,0.04192,-0.51040,6.22270,0.60450,0.09718,0.14252,6.67352,0.59298,0.01582,0.42280,6.44128,0.60148,0.07375,0.18659,6.10658,0.60944,0.05393,-0.20127
65.08,5.90166,0.61411,0.02096,-0.57749,6.12024,0.61027,0.09166,-0.33850,6.61887,0.59435,0.02458,0.27948,6.30466,0.60478,0.07698,0.00940,5.99729,0.61191,0.04497,-0.29840
65.12,5.90166,0.61438,-0.00553,-0.59893,5.96996,0.61328,0.05431,-0.50590,6.55740,0.59490,0.03316,0.22748,6.17488,0.60780,0.07470,-0.17970,5.93581,0.61328,0.02877,-0.42121
65.16,5.90166,0.61356,-0.02954,-0.54891,5.87433,0.61356,0.03563,-0.35663,6.44811,0.59682,0.04268,0.18725,6.06559,0.61109,0.06250,-0.36536,5.90849,0.61356,0.02020,-0.71935
65.20,5.94947,0.61191,-0.05050,-0.45892,5.82652,0.61493,0.03887,-0.46024,6.32516,0.59847,0.05031,0.10322,5.97679,0.61301,0.04364,-0.50219,5.92215,0.61685,-0.02935,-0.94881
65.24,6.06559,0.60944,-0.06803,-0.31720,5.77871,0.61795,0.01486,-0.86981,6.19537,0.60121,0.04935,0.01350,5.91532,0.61466,0.02153,-0.61097,5.97679,0.61136,-0.08080,-0.61017
65.28,6.17488,0.60615,-0.07679,-0.14702,5.82652,0.61795,-0.04707,-0.92274,6.07925,0.60176,0.05679,-0.19823,5.90849,0.61493,-0.00648,-0.67211,6.06559,0.60807,-0.08156,-0.16158
65.32,6.31832,0.60313,-0.07965,0.02686,5.88800,0.61274,-0.08003,-0.49941,5.96313,0.60670,0.04230,-0.56201,5.92898,0.61411,-0.03392,-0.66417,6.17488,0.60505,-0.08137,0.03864
65.36,6.44128,0.59956,-0.07527,0.21398,5.99045,0.60999,-0.07775,-0.21107,5.89483,0.60670,-0.00457,-0.56346,6.01095,0.61246,-0.06479,-0.51794,6.29783,0.60148,-0.07527,0.13259
65.40,6.56423,0.59682,-0.06231,0.38826,6.12024,0.60752,-0.08918,-0.08099,5.84701,0.60450,-0.01467,-0.29682,6.09291,0.60834,-0.08099,-0.23515,6.41395,0.59902,-0.06955,0.17573
65.44,6.63936,0.59435,-0.04268,0.51873,6.26368,0.60258,-0.09204,0.16502,5.84701,0.60505,-0.01467,-0.27485,6.22953,0.60533,-0.08041,-0.01138,6.53690,0.59600,-0.06403,0.28676
65.48,6.68718,0.59325,-0.01829,0.58106,6.39346,0.59902,-0.07184,0.31521,5.87433,0.60450,-0.03487,-0.27789,6.35248,0.60203,-0.07889,0.14080,6.61204,0.59353,-0.04878,0.44661
65.52,6.72133,0.59298,0.00495,0.59866,6.55057,0.59737,-0.05964,0.32831,5.95630,0.60203,-0.04821,-0.07516,6.47543,0.59874,-0.06955,0.28411,6.65986,0.59188,-0.02744,0.58331
65.56,6.68035,0.59353,0.03049,0.57630,6.64619,0.59462,-0.05278,0.47943,6.07242,0.59956,-0.04078,0.12505,6.59838,0.59627,-0.05488,0.39448,6.68035,0.59106,0.00114,0.63717
65.60,6.61204,0.59545,0.05431,0.46726,6.70084,0.59216,-0.02458,0.68534,6.18854,0.59847,-0.02458,0.06497,6.68718,0.59435,-0.03811,0.50233,6.64619,0.59216,0.02649,0.60475
65.64,6.53007,0.59819,0.06974,0.30277,6.74182,0.59243,0.00972,0.71816,6.32516,0.59929,-0.04002,0.07781,6.72816,0.59298,-0.01486,0.59774,6.59838,0.59325,0.04954,0.54374
65.68,6.38663,0.60121,0.07889,0.11910,6.70084,0.59325,0.03811,0.61084,6.44811,0.59408,-0.03182,0.34644,6.74182,0.59298,0.01258,0.61401,6.50958,0.59600,0.07317,0.39209
65.72,6.27051,0.60478,0.07946,-0.07119,6.63936,0.59572,0.05926,0.46117,6.54373,0.59545,0.00267,0.31799,6.69401,0.59408,0.03792,0.53289,6.38663,0.59956,0.08461,0.14622
65.76,6.12707,0.60780,0.07279,-0.25063,6.53690,0.59819,0.07413,0.31733,6.61204,0.59627,-0.00133,0.18685,6.63253,0.59627,0.05660,0.40136,6.26368,0.60313,0.08499,-0.10904
65.80,6.02461,0.61081,0.05907,-0.41658,6.38663,0.60176,0.08480,0.15377,6.65986,0.59490,0.00419,0.30846,6.53007,0.59874,0.07012,0.25407,6.14756,0.60670,0.07470,-0.32606
65.84,5.94947,0.61274,0.03868,-0.55076,6.26368,0.60505,0.09013,-0.10136,6.65302,0.59572,0.02630,0.36086,6.40712,0.60203,0.07813,0.07635,6.04510,0.60944,0.05526,-0.43894
65.88,5.88800,0.61411,0.01296,-0.62142,6.12707,0.60944,0.08080,-0.42174,6.60521,0.59737,0.04097,0.25249,6.28417,0.60533,0.07660,-0.10904,5.96313,0.61109,0.03544,-0.43629
65.92,5.90166,0.61383,-0.01448,-0.59747,5.99729,0.61246,0.05088,-0.59469,6.53007,0.59929,0.04878,0.09753,6.14756,0.60834,0.06860,-0.26770,5.92215,0.61219,0.01867,-0.39037
65.96,5.91532,0.61274,-0.03678,-0.51185,5.90849,0.61356,0.01906,-0.45747,6.41395,0.60203,0.04097,0.10203,6.03144,0.61109,0.05355,-0.38177,5.90849,0.61246,0.00476,-0.38018
66.00,5.97679,0.61081,-0.05602,-0.39884,5.84701,0.61246,0.01734,-0.35412,6.29783,0.60176,0.04954,0.23912,5.96313,0.61274,0.03506,-0.43457,5.94947,0.61219,-0.00419,-0.53528
66.04,6.11341,0.60807,-0.06955,-0.25884,5.81969,0.61575,0.00248,-0.49386,6.16805,0.60505,0.07489,0.05677,5.91532,0.61356,0.02134,-0.53673,6.01778,0.61301,-0.03297,-0.76156
66.08,6.22270,0.60505,-0.07698,-0.10653,5.85384,0.61356,-0.03182,-0.46845,6.04510,0.60944,0.06460,-0.36020,5.92898,0.61493,-0.00400,-0.69751,6.11341,0.61054,-0.08118,-0.60184
66.12,6.35248,0.60176,-0.07889,0.07053,5.92898,0.61136,-0.03182,-0.48473,5.96313,0.61109,0.03259,-0.52191,5.94947,0.61383,-0.04154,-0.68243,6.23636,0.60505,-0.09623,-0.07186
66.16,6.46860,0.59847,-0.07222,0.26823,6.01778,0.61274,-0.06517,-0.55407,5.90166,0.61081,0.02020,-0.59231,6.03144,0.61109,-0.06746,-0.45164,6.35248,0.60176,-0.08213,0.38654
66.20,6.58472,0.59572,-0.05755,0.46276,6.16122,0.60642,-0.09928,-0.13180,5.86750,0.61356,-0.00896,-0.72411,6.14073,0.60780,-0.07737,-0.19717,6.48226,0.59847,-0.05869,0.63042
66.24,6.68035,0.59353,-0.03335,0.60223,6.27051,0.60203,-0.07527,0.28504,5.90166,0.61081,-0.05088,-0.56783,6.27734,0.60478,-0.08041,0.00450,6.57789,0.59627,-0.02191,0.57127
66.28,6.68035,0.59298,-0.00629,0.65146,6.40712,0.60094,-0.05793,0.32818,5.95630,0.60780,-0.05774,-0.33294,6.40029,0.60121,-0.07737,0.20008,6.65302,0.59682,0.00800,0.07755
66.32,6.70767,0.59298,0.02172,0.61401,6.53007,0.59819,-0.05240,0.40639,6.05193,0.60642,-0.06746,-0.28663,6.50275,0.59819,-0.06384,0.37105,6.70084,0.60011,-0.02801,-0.12254
66.36,6.66669,0.59490,0.04516,0.50590,6.59155,0.59600,-0.03182,0.57868,6.15439,0.60286,-0.08308,-0.19479,6.61204,0.59600,-0.04592,0.49081,6.68718,0.59325,-0.03621,0.42147
66.40,6.57789,0.59682,0.06212,0.38045,6.65302,0.59517,-0.00076,0.61719,6.28417,0.59929,-0.08766,-0.02104,6.67352,0.59435,-0.02287,0.54904,6.63936,0.59435,0.01696,0.75600
66.44,6.47543,0.59984,0.07718,0.21186,6.65302,0.59600,0.02744,0.43431,6.40029,0.59545,-0.08327,0.13246,6.70767,0.59408,0.00133,0.51741,6.55740,0.59600,0.04611,0.60396
66.48,6.35248,0.60341,0.08118,-0.00344,6.58472,0.59819,0.03716,0.19161,6.50958,0.59243,-0.07298,0.23422,6.70767,0.59462,0.02153,0.41975,6.46860,0.59847,0.06593,0.34962
66.52,6.22953,0.60670,0.07508,-0.18182,6.52324,0.59984,0.02877,0.24309,6.59155,0.59023,-0.06974,0.44463,6.65986,0.59627,0.03182,0.38058,6.35248,0.60148,0.07394,0.06312
66.56,6.07925,0.60944,0.06555,-0.33255,6.42761,0.59902,0.04993,0.43246,6.62570,0.58612,-0.04878,0.84413,6.57106,0.59682,0.04840,0.40639,6.21587,0.60478,0.07051,-0.19095
66.60,6.00412,0.61219,0.04878,-0.47679,6.29100,0.60341,0.08003,0.26413,6.62570,0.58420,0.01582,0.83447,6.47543,0.59984,0.07032,0.29629,6.09291,0.60752,0.05621,-0.37317
66.64,5.94264,0.61356,0.02611,-0.57908,6.18171,0.60697,0.07660,-0.05373,6.59155,0.58941,0.03754,0.41141,6.34565,0.60313,0.07641,0.07755,6.00412,0.60944,0.03640,-0.44436
66.68,5.88800,0.61438,0.00019,-0.61706,6.04510,0.60944,0.07051,-0.27856,6.53007,0.58859,0.03068,0.35888,6.22270,0.60615,0.07546,-0.13551,5.94264,0.61027,0.01925,-0.46660
66.72,5.90849,0.61356,-0.02573,-0.58053,5.96313,0.61301,0.05221,-0.42729,6.42078,0.59051,0.05050,0.63241,6.09974,0.60944,0.06517,-0.33678,5.89483,0.61109,-0.00038,-0.48618
66.76,5.94947,0.61219,-0.04764,-0.49280,5.90849,0.61383,0.03030,-0.42835,6.32516,0.59161,0.09109,0.70889,6.02461,0.61164,0.04688,-0.48737,5.92898,0.61027,-0.02058,-0.47295
66.80,6.03144,0.60972,-0.06727,-0.34406,5.86067,0.61493,0.01753,-0.42968,6.20903,0.59819,0.12558,0.35557,5.94264,0.61328,0.02477,-0.58834,5.96313,0.60944,-0.04002,-0.40850
66.84,6.14756,0.60642,-0.07660,-0.15244,5.88800,0.61520,0.00381,-0.59893,6.07925,0.60341,0.11872,-0.06325,5.93581,0.61383,-0.00248,-0.61864,6.03827,0.60697,-0.05621,-0.27181
66.88,6.27734,0.60341,-0.07927,0.03996,5.94947,0.61603,-0.02801,-0.80973,5.98362,0.60697,0.11853,-0.47202,5.95630,0.61301,-0.02801,-0.55976,6.14756,0.60450,-0.06155,-0.13286
66.92,6.40029,0.59984,-0.07394,0.23687,6.02461,0.61328,-0.06917,-0.79583,5.90166,0.61383,0.08994,-1.01431,6.00412,0.61136,-0.04802,-0.46355,6.25685,0.60203,-0.06479,-0.03202
66.96,6.50275,0.59709,-0.05831,0.38032,6.14756,0.61027,-0.10195,-0.49267,5.86750,0.61575,0.02630,-1.22710,6.09974,0.60917,-0.06593,-0.33360,6.38663,0.59929,-0.06536,0.09779
67.00,6.61887,0.59517,-0.04097,0.46077,6.27734,0.60478,-0.12043,0.07569,5.87433,0.61575,-0.03182,-0.87285,6.20220,0.60588,-0.07718,-0.14371,6.49592,0.59655,-0.05869,0.26916
67.04,6.68718,0.59380,-0.02172,0.53210,6.38663,0.59847,-0.09032,0.51371,5.92215,0.61164,-0.05336,-0.27207,6.32516,0.60258,-0.07737,0.05134,6.59155,0.59435,-0.04440,0.45720
67.08,6.68718,0.59325,0.00172,0.58424,6.52324,0.59764,-0.05736,0.47123,5.98362,0.60999,-0.03678,-0.05320,6.45494,0.59956,-0.07241,0.23833,6.65302,0.59270,-0.02172,0.63373
67.12,6.68035,0.59380,0.02801,0.55989,6.59838,0.59572,-0.05907,0.50418,6.08608,0.60972,-0.04135,-0.24031,6.55740,0.59655,-0.05888,0.43034,6.68035,0.59243,0.00819,0.73589
67.16,6.63253,0.59572,0.04916,0.46183,6.65302,0.59106,-0.02573,0.69791,6.20903,0.60697,-0.05431,-0.47546,6.64619,0.59462,-0.03811,0.59668,6.65986,0.59325,0.04021,0.70625
67.20,6.53690,0.59792,0.06498,0.34274,6.68718,0.59353,0.01124,0.62910,6.33199,0.60642,-0.09090,-0.40903,6.69401,0.59298,-0.00629,0.63320,6.61887,0.59517,0.07718,0.37913
67.24,6.43445,0.60094,0.07813,0.17573,6.65302,0.59380,0.01620,0.69685,6.44811,0.59902,-0.10747,0.14953,6.71450,0.59435,0.02058,0.48380,6.53690,0.60094,0.07889,-0.10930
67.28,6.29783,0.60450,0.08137,-0.04618,6.58472,0.59270,0.06117,0.80417,6.54373,0.59600,-0.08003,0.73880,6.70084,0.59545,0.02954,0.37926,6.42078,0.60286,0.04993,-0.18447
67.32,6.18171,0.60780,0.07451,-0.26731,6.48909,0.59819,0.11052,0.28213,6.61204,0.59188,-0.03125,0.92168,6.61887,0.59627,0.04592,0.37330,6.32516,0.60341,0.05088,0.05187
67.36,6.04510,0.61081,0.05755,-0.42597,6.35248,0.60505,0.08632,-0.28967,6.63936,0.59408,0.00705,0.73390,6.53007,0.59902,0.06326,0.28994,6.20220,0.60642,0.06403,0.09567
67.40,5.96996,0.61246,0.03754,-0.50577,6.22953,0.60505,0.05812,-0.25407,6.65302,0.59298,0.02973,0.44198,6.41395,0.60176,0.07127,0.15178,6.07925,0.60917,0.06612,-0.07874
67.44,5.92215,0.61383,0.01620,-0.54864,6.09974,0.60780,0.06536,-0.15218,6.59838,0.59682,0.04097,0.18090,6.29783,0.60478,0.07565,-0.00900,5.99729,0.61164,0.06326,-0.42597
67.48,5.89483,0.61383,-0.00705,-0.55949,5.96313,0.61109,0.05812,-0.26162,6.54373,0.59682,0.03754,0.08509,6.17488,0.60807,0.07165,-0.19505,5.94947,0.61493,0.03945,-0.89376
67.52,5.92898,0.61328,-0.03011,-0.52429,5.90166,0.61301,0.04116,-0.33069,6.44128,0.59929,0.04478,0.07106,6.05876,0.61081,0.05945,-0.36748,5.92215,0.61658,-0.02230,-1.00267
67.56,5.99729,0.61136,-0.05126,-0.42822,5.82652,0.61411,0.02687,-0.33413,6.31832,0.60066,0.04573,0.00278,5.98362,0.61301,0.04097,-0.51437,5.95630,0.61219,-0.06346,-0.58291
67.60,6.07242,0.60889,-0.06498,-0.30237,5.79920,0.61466,0.02115,-0.48645,6.20220,0.60286,0.04726,-0.12135,5.93581,0.61411,0.01906,-0.65728,6.01095,0.60972,-0.06422,-0.21980
