T,M2 F1,M2 P1,M2 V1,M2 A1,M2 F2,M2 P2,M2 V2,M2 A2,M2 F3,M2 P3,M2 V3,M2 A3,M2 F4,M2 P4,M2 V4,M2 A4,M2 F5,M2 P5,M2 V5,M2 A5
37.12,3.99591,0.66569,-0.02687,-0.40255,4.26914,0.66295,0.07946,-0.17150,4.35111,0.65746,0.05888,0.17693,4.33061,0.65829,0.07641,0.05624,4.54919,0.65444,0.01201,0.42782
37.16,4.07788,0.66515,-0.04345,-0.53978,4.15302,0.66569,0.07317,-0.51212,4.22815,0.65966,0.06460,0.06683,4.23498,0.66295,0.06536,-0.40440,4.49455,0.65444,0.03106,0.50947
37.20,4.17351,0.66322,-0.08080,-0.42849,4.07105,0.67008,0.03754,-0.77890,4.12569,0.66268,0.06650,-0.10401,4.14619,0.66460,0.02896,-0.51053,4.39209,0.65664,0.05755,0.45680
37.24,4.31695,0.65774,-0.09471,0.07940,4.00274,0.66899,-0.00457,-0.68229,4.03690,0.66515,0.06117,-0.37198,4.09154,0.66432,0.01162,-0.30767,4.28280,0.65938,0.07375,0.21967
37.28,4.42624,0.65417,-0.07222,0.55579,3.99591,0.66844,-0.02001,-0.48803,3.97542,0.66844,0.03659,-0.63664,4.05056,0.66487,0.00915,-0.18579,4.15985,0.66240,0.08670,-0.27339
37.32,4.52187,0.65170,-0.03868,0.76024,4.02324,0.66762,-0.03773,-0.39051,3.96859,0.66844,0.00057,-0.69910,4.04373,0.66515,0.00610,-0.26942,4.03690,0.66844,0.05069,-0.70439
37.36,4.58335,0.65115,-0.00400,0.74370,4.07788,0.66542,-0.05240,-0.27062,4.01640,0.66734,-0.01544,-0.78803,4.08471,0.66597,-0.01048,-0.40758,3.98225,0.66679,0.00705,-0.61150
37.40,4.58335,0.65170,0.02230,0.64220,4.15985,0.66322,-0.06136,-0.12069,4.08471,0.66871,-0.06098,-0.82812,4.13253,0.66460,-0.03411,-0.37661,3.94810,0.66734,-0.00362,-0.37794
37.44,4.53553,0.65280,0.04897,0.48803,4.28963,0.66021,-0.06288,0.04923,4.18717,0.66268,-0.10557,-0.32712,4.22132,0.66268,-0.04516,-0.22893,3.96176,0.66624,-0.00781,-0.43854
37.48,4.44673,0.65609,0.06384,0.27194,4.37160,0.65774,-0.05297,0.14226,4.31695,0.65774,-0.09318,0.31997,4.31012,0.66076,-0.05050,-0.09528,4.05056,0.66789,-0.03449,-0.59033
37.52,4.33061,0.65829,0.06822,0.09170,4.46723,0.65664,-0.05374,0.28967,4.42624,0.65472,-0.06346,0.61970,4.39209,0.65856,-0.05126,0.03083,4.11886,0.66377,-0.06822,-0.45879
37.56,4.22132,0.66130,0.07355,-0.14596,4.52870,0.65280,-0.03830,0.60343,4.51504,0.65307,-0.03659,0.71604,4.46039,0.65691,-0.05374,0.27948,4.25548,0.66130,-0.07718,-0.15641
37.60,4.09154,0.66487,0.06060,-0.45495,4.53553,0.65252,0.00095,0.76183,4.56285,0.65170,-0.00686,0.74939,4.48089,0.65335,-0.03392,0.61494,4.38526,0.65746,-0.07870,0.14649
37.64,4.00274,0.66679,0.03201,-0.63677,4.50138,0.65335,0.03220,0.67660,4.55602,0.65225,0.02592,0.68203,4.49455,0.65335,0.00572,0.70188,4.47406,0.65472,-0.06746,0.48459
37.68,3.97542,0.66734,0.00286,-0.64485,4.43307,0.65527,0.05831,0.46210,4.52187,0.65362,0.05888,0.37198,4.44673,0.65444,0.03259,0.52403,4.54919,0.65143,-0.03983,0.78141
37.72,3.96176,0.66679,-0.02134,-0.57365,4.33061,0.65829,0.07336,0.12982,4.43990,0.65856,0.05640,0.04698,4.37843,0.65636,0.04840,0.28358,4.56285,0.65088,0.00381,0.85234
37.76,4.02324,0.66569,-0.04440,-0.45257,4.22132,0.66185,0.06936,-0.21093,4.33744,0.65829,0.04802,0.02726,4.29646,0.65856,0.05450,0.04751,4.52870,0.65225,0.03678,0.69526
37.80,4.10520,0.66295,-0.05983,-0.27710,4.13253,0.66432,0.05145,-0.42849,4.20766,0.66130,0.06003,-0.01694,4.20766,0.66103,0.05145,-0.16158,4.48089,0.65417,0.06022,0.47255
37.84,4.22132,0.66048,-0.06460,-0.12704,4.04373,0.66597,0.03068,-0.52416,4.09154,0.66377,0.05621,-0.26307,4.11203,0.66295,0.04002,-0.32659,4.37843,0.65719,0.07622,0.19386
37.88,4.35111,0.65801,-0.07089,0.06034,4.02324,0.66679,0.00858,-0.56809,4.03007,0.66624,0.04059,-0.55327,4.07105,0.66432,0.02439,-0.45455,4.23498,0.66076,0.07794,-0.12201
37.92,4.45356,0.65444,-0.06574,0.37979,4.00957,0.66679,-0.01620,-0.55711,3.98225,0.66762,0.00819,-0.74078,4.03007,0.66515,0.00229,-0.52879,4.13936,0.66405,0.06326,-0.34776
37.96,4.52870,0.65197,-0.04078,0.70029,4.04373,0.66542,-0.03887,-0.45892,3.98225,0.66707,-0.02801,-0.68163,4.05056,0.66460,-0.02172,-0.49544,4.02324,0.66597,0.04402,-0.42968
38.00,4.56968,0.65088,-0.00438,0.86173,4.12569,0.66350,-0.05583,-0.26413,4.03690,0.66487,-0.05240,-0.45138,4.08471,0.66322,-0.04097,-0.35941,3.97542,0.66734,0.02630,-0.42835
38.04,4.53553,0.65143,0.03544,0.79504,4.20766,0.66076,-0.06422,0.03851,4.11886,0.66240,-0.06346,-0.20802,4.15302,0.66103,-0.05202,-0.16528,3.96859,0.66789,0.01448,-0.50669
38.08,4.48772,0.65362,0.07260,0.42002,4.31695,0.65774,-0.05507,0.37238,4.22132,0.65966,-0.06784,0.01085,4.24865,0.65883,-0.05488,0.05756,3.98908,0.66954,-0.01944,-0.49108
38.12,4.40575,0.65911,0.06898,0.04010,4.41941,0.65554,-0.02706,0.51993,4.34427,0.65664,-0.06231,0.21345,4.35794,0.65636,-0.04897,0.31786,4.07788,0.66487,-0.02496,-0.45667
38.16,4.26914,0.65938,0.05698,0.03507,4.47406,0.65582,-0.00305,0.42187,4.43307,0.65444,-0.04954,0.38138,4.41941,0.65444,-0.02877,0.54613,4.17351,0.66844,-0.04783,-0.55777
38.20,4.15985,0.66185,0.07813,-0.10454,4.52870,0.65609,0.00457,0.34168,4.50821,0.65252,-0.03125,0.52747,4.47406,0.65390,-0.00286,0.67330,4.28280,0.66185,-0.08575,-0.28901
38.24,4.06422,0.66707,0.06593,-0.58953,4.52870,0.65582,0.01829,0.37291,4.54919,0.65170,-0.00629,0.63902,4.48772,0.65362,0.03430,0.56082,4.40575,0.65938,-0.07508,0.10997
38.28,3.98225,0.66844,0.02363,-0.89799,4.47406,0.65719,0.03849,0.32011,4.53553,0.65197,0.02153,0.68891,4.48772,0.65746,0.05183,0.22086,4.47406,0.65664,-0.07470,0.49214
38.32,3.96859,0.66899,-0.02249,-0.80205,4.39892,0.65938,0.04821,0.17004,4.47406,0.65335,0.05088,0.64564,4.43307,0.65883,0.04459,0.03163,4.53553,0.65225,-0.04116,0.92975
38.36,3.99591,0.66597,-0.05107,-0.43047,4.31012,0.66130,0.05088,0.02739,4.39209,0.65582,0.08156,0.38270,4.35794,0.66048,0.04631,0.01919,4.55602,0.65225,0.01391,0.98440
38.40,4.05739,0.66377,-0.05278,-0.13670,4.20083,0.66350,0.04974,-0.10745,4.28280,0.66076,0.08956,-0.07186,4.27597,0.66240,0.04916,-0.04182,4.48772,0.65390,0.05660,0.60316
38.44,4.16668,0.66158,-0.04840,-0.13312,4.11203,0.66542,0.04364,-0.26400,4.18717,0.66405,0.07070,-0.42968,4.19400,0.66460,0.04783,-0.20207,4.41941,0.65856,0.06060,0.21080
38.48,4.26914,0.66103,-0.06517,-0.10189,4.03007,0.66734,0.02858,-0.41446,4.07105,0.66624,0.04916,-0.63598,4.10520,0.66679,0.03278,-0.36166,4.31695,0.65883,0.05679,0.14331
38.52,4.40575,0.65582,-0.06917,0.19836,3.99591,0.66789,0.00781,-0.50061,4.00957,0.66816,0.02096,-0.80192,4.07105,0.66734,0.01334,-0.39276,4.20083,0.66158,0.07984,-0.06444
38.56,4.50138,0.65444,-0.04840,0.49544,4.00274,0.66789,-0.01239,-0.55301,3.98908,0.66871,-0.02249,-0.75852,4.05739,0.66762,0.00000,-0.40162,4.09837,0.66707,0.06288,-0.49002
38.60,4.55602,0.65197,-0.02401,0.66589,4.05056,0.66707,-0.03716,-0.56187,3.99591,0.66569,-0.05050,-0.45654,4.05739,0.66734,-0.01658,-0.45972,4.00274,0.66734,0.02820,-0.66509
38.64,4.57652,0.65225,0.00877,0.70148,4.13936,0.66487,-0.06003,-0.46858,4.06422,0.66377,-0.05679,-0.17176,4.10520,0.66597,-0.02820,-0.64776,3.96176,0.66844,0.00610,-0.73060
38.68,4.54919,0.65280,0.03678,0.59085,4.22815,0.66240,-0.08213,-0.17984,4.15985,0.66130,-0.06060,0.02660,4.18717,0.66707,-0.07832,-0.57286,3.98225,0.66844,-0.02820,-0.76368
38.72,4.46039,0.65527,0.06136,0.34260,4.33744,0.65746,-0.08194,0.27948,4.27597,0.65856,-0.05488,0.18884,4.26914,0.65856,-0.10042,0.08204,4.01640,0.66652,-0.06574,-0.53276
38.76,4.37843,0.65856,0.06460,0.06947,4.43990,0.65472,-0.05355,0.59430,4.39209,0.65636,-0.03830,0.19254,4.37160,0.65636,-0.06250,0.55301,4.11203,0.66213,-0.07870,-0.11870
38.80,4.26231,0.66048,0.06326,-0.12386,4.49455,0.65335,-0.02496,0.67091,4.47406,0.65636,-0.03792,0.17600,4.43307,0.65444,-0.03716,0.59827,4.22132,0.65938,-0.06955,0.18566
38.84,4.13253,0.66377,0.05545,-0.31349,4.52870,0.65280,0.00286,0.63796,4.52187,0.65335,-0.03582,0.40056,4.48089,0.65362,-0.01391,0.55592,4.33061,0.65664,-0.05755,0.33916
38.88,4.04373,0.66542,0.03563,-0.42677,4.51504,0.65362,0.02801,0.52906,4.55602,0.65225,-0.00648,0.63042,4.48772,0.65335,0.00553,0.51159,4.43990,0.65472,-0.04249,0.47255
38.92,3.98225,0.66652,0.01791,-0.46938,4.45356,0.65527,0.04650,0.37436,4.52870,0.65280,0.02534,0.61348,4.44673,0.65390,0.02801,0.44304,4.52187,0.65307,-0.02096,0.60356
38.96,3.97542,0.66679,-0.00133,-0.51926,4.38526,0.65746,0.05983,0.16779,4.46723,0.65472,0.04802,0.43431,4.41258,0.65582,0.04440,0.28742,4.54236,0.65280,0.00591,0.68812
39.00,4.00274,0.66624,-0.01829,-0.63968,4.28280,0.66048,0.06117,-0.06961,4.36477,0.65691,0.06117,0.19532,4.32378,0.65774,0.05221,0.09329,4.53553,0.65280,0.04611,0.49730
39.04,4.08471,0.66652,-0.05869,-0.57577,4.17351,0.66268,0.05278,-0.27194,4.24865,0.65993,0.06403,-0.05928,4.24182,0.66021,0.05259,-0.11724,4.48772,0.65801,0.05297,0.14834
39.08,4.18034,0.66103,-0.08346,-0.08112,4.09837,0.66487,0.03811,-0.43179,4.14619,0.66240,0.05564,-0.28994,4.15985,0.66240,0.04097,-0.27723,4.38526,0.65774,0.04326,0.10361
39.12,4.29646,0.65801,-0.06517,0.39884,4.02324,0.66597,0.01639,-0.52429,4.05056,0.66460,0.03983,-0.47943,4.07788,0.66350,0.02725,-0.35332,4.29646,0.66021,0.05736,0.15046
39.16,4.39892,0.65527,-0.03316,0.46448,4.00274,0.66624,-0.00724,-0.50458,3.99591,0.66597,0.01429,-0.58093,4.05056,0.66460,0.01181,-0.38217,4.17351,0.66268,0.06403,0.01601
39.20,4.49455,0.65609,-0.01524,0.24653,4.03007,0.66542,-0.02916,-0.34723,3.98908,0.66569,-0.01105,-0.56412,4.03007,0.66460,-0.00553,-0.34300,4.07105,0.66569,0.06193,-0.22179
39.24,4.52187,0.65554,-0.02706,0.30211,4.07788,0.66350,-0.03983,-0.09038,4.02324,0.66487,-0.03182,-0.49531,4.07105,0.66405,-0.01982,-0.21160,4.01640,0.66789,0.04897,-0.53051
39.28,4.54236,0.65252,-0.00838,0.69434,4.16668,0.66130,-0.03011,0.03255,4.07788,0.66322,-0.05221,-0.36311,4.13936,0.66240,-0.02039,-0.12320,3.97542,0.67036,0.01772,-0.78260
39.32,4.49455,0.65307,0.04631,0.69341,4.27597,0.66158,-0.02916,-0.00026,4.18717,0.66048,-0.06555,-0.10507,4.22132,0.66268,-0.02534,-0.13008,3.98908,0.66954,-0.02172,-0.81846
39.36,4.42624,0.65774,0.06974,0.19056,4.37160,0.65966,-0.03945,0.16740,4.28963,0.65746,-0.06346,0.22483,4.30329,0.66048,-0.03220,-0.10811,4.04373,0.66816,-0.05145,-0.69328
39.40,4.33061,0.66048,0.05145,-0.13934,4.45356,0.65746,-0.02553,0.49492,4.38526,0.65499,-0.04783,0.53064,4.38526,0.65993,-0.03582,-0.02131,4.12569,0.66597,-0.08651,-0.31786
39.44,4.20766,0.66103,0.04459,-0.16382,4.50821,0.65636,0.01162,0.53872,4.48089,0.65280,-0.01315,0.61944,4.45356,0.65774,-0.03849,0.19069,4.24865,0.65993,-0.08766,0.26823
39.48,4.10520,0.66377,0.04211,-0.22893,4.52187,0.65856,0.04345,0.05161,4.52187,0.65417,0.01524,0.39765,4.48772,0.65636,-0.02687,0.52204,4.35111,0.65719,-0.05012,0.52138
39.52,4.03690,0.66487,0.02992,-0.36483,4.50821,0.66322,0.00515,-0.19836,4.53553,0.65527,0.01677,0.21636,4.49455,0.65444,0.01010,0.67740,4.43990,0.65691,-0.02896,0.40731
39.56,4.00274,0.66624,0.01391,-0.52575,4.43990,0.65774,-0.00800,0.31045,4.50821,0.65554,0.01810,0.32858,4.45356,0.65746,0.04173,0.49214,4.50138,0.65609,-0.03049,0.52270
39.60,3.99591,0.66652,-0.01524,-0.59800,4.34427,0.65966,0.04059,0.62182,4.43307,0.65554,0.04211,0.44635,4.38526,0.65883,0.04954,0.26717,4.50821,0.65280,0.00305,0.79332
39.64,4.05056,0.66487,-0.04059,-0.49359,4.24182,0.66240,0.06498,0.39924,4.33744,0.65856,0.07222,0.16899,4.29646,0.66130,0.05812,0.10375,4.50138,0.65554,0.05126,0.64008
39.68,4.13253,0.66295,-0.05793,-0.28266,4.13936,0.66542,0.07508,-0.00251,4.22815,0.66322,0.06098,-0.24481,4.20766,0.66350,0.06022,-0.13405,4.43990,0.65801,0.07279,0.07463
39.72,4.24182,0.65993,-0.06498,-0.00251,4.05739,0.66844,0.07222,-0.59654,4.11886,0.66377,0.03830,-0.37039,4.12569,0.66597,0.06003,-0.60660,4.34427,0.66322,0.05126,-0.36497
39.76,4.35794,0.65746,-0.06003,0.29946,4.02324,0.67283,0.02896,-1.14519,4.05739,0.66542,0.02973,-0.42928,4.08471,0.67063,0.00858,-0.95794,4.22815,0.66240,0.01982,-0.27313
39.80,4.43307,0.65444,-0.03925,0.52045,3.99591,0.67201,-0.04192,-1.12123,4.00957,0.66679,0.00800,-0.53633,4.04373,0.66679,-0.04554,-0.65040,4.15985,0.66295,0.02668,-0.08125
39.84,4.52870,0.65362,-0.00400,0.42677,4.04373,0.66816,-0.08270,-0.55102,4.00274,0.66624,-0.01734,-0.54573,4.05739,0.66460,-0.04821,-0.19492,4.04373,0.66487,0.02801,-0.18751
39.88,4.55602,0.65582,-0.00267,0.27895,4.10520,0.66377,-0.08346,0.00794,4.05056,0.66515,-0.03830,-0.47546,4.09154,0.66295,-0.04592,-0.04063,4.00957,0.66597,0.01353,-0.36166
39.92,4.53553,0.65335,0.00038,0.49465,4.18717,0.66103,-0.06746,0.23714,4.12569,0.66322,-0.05793,-0.31693,4.14619,0.66130,-0.04745,-0.00966,3.98908,0.66597,-0.00476,-0.46474
39.96,4.48089,0.65417,0.03906,0.64101,4.31012,0.65883,-0.05812,0.27750,4.24182,0.66021,-0.06784,-0.05677,4.24182,0.65911,-0.04916,0.04764,4.01640,0.66569,-0.02668,-0.46832
40.00,4.39209,0.65691,0.06727,0.42478,4.39892,0.65636,-0.04821,0.35081,4.33061,0.65719,-0.06212,0.19757,4.33061,0.65719,-0.04592,0.16528,4.09154,0.66377,-0.04592,-0.35425
40.04,4.28280,0.65993,0.08365,-0.02898,4.48089,0.65472,-0.03201,0.46236,4.42624,0.65499,-0.04821,0.36682,4.39892,0.65527,-0.03716,0.31574,4.17351,0.66185,-0.05888,-0.13881
40.08,4.18034,0.66542,0.05812,-0.30806,4.51504,0.65362,-0.01067,0.55830,4.50138,0.65335,-0.03163,0.49214,4.46723,0.65390,-0.01963,0.43537,4.28963,0.65856,-0.05869,0.11619
40.12,4.07788,0.66460,0.03449,-0.06881,4.52187,0.65362,0.01639,0.56359,4.54236,0.65225,-0.00934,0.59840,4.47406,0.65362,0.00057,0.47030,4.39892,0.65664,-0.04497,0.27392
40.16,4.01640,0.66597,0.05469,0.08006,4.48772,0.65527,0.03697,0.48909,4.52187,0.65225,0.02039,0.59019,4.47406,0.65390,0.02134,0.41062,4.48089,0.65527,-0.03487,0.38468
40.20,3.97542,0.66871,0.07565,-0.52826,4.39892,0.65664,0.05469,0.39580,4.48772,0.65417,0.04345,0.43523,4.41941,0.65554,0.03640,0.27353,4.52870,0.65362,-0.01772,0.55221
40.24,3.98908,0.67530,0.02306,-1.35414,4.31012,0.65938,0.07451,0.15602,4.39209,0.65609,0.05640,0.22721,4.35111,0.65719,0.04192,0.15774,4.54236,0.65335,0.01067,0.67541
40.28,4.05739,0.67201,-0.06631,-1.38841,4.22132,0.66350,0.07203,-0.19294,4.30329,0.65883,0.06250,-0.00794,4.26914,0.65883,0.04707,0.08271,4.48772,0.65444,0.04173,0.64934
40.32,4.14619,0.66816,-0.11548,-0.69222,4.12569,0.66569,0.05450,-0.44264,4.18034,0.66158,0.05545,-0.22827,4.19400,0.66103,0.04954,-0.01813,4.41941,0.65691,0.06650,0.47692
40.36,4.24865,0.66158,-0.12729,0.19863,4.05056,0.66789,0.03239,-0.57603,4.08471,0.66350,0.04116,-0.37079,4.10520,0.66295,0.04707,-0.16316,4.33061,0.65966,0.08842,0.08019
40.40,4.35111,0.65609,-0.08899,0.80827,4.02324,0.66844,0.00610,-0.61772,4.01640,0.66487,0.02439,-0.45667,4.06422,0.66487,0.03983,-0.37926,4.20766,0.66515,0.07927,-0.43365
40.44,4.44673,0.65390,-0.03621,0.77373,4.02324,0.66844,-0.02077,-0.54785,4.00274,0.66569,0.00286,-0.47784,4.05739,0.66679,0.01658,-0.57048,4.11886,0.66707,0.04307,-0.63982
40.48,4.50138,0.65499,-0.01963,0.51543,4.05739,0.66652,-0.04097,-0.38323,4.00274,0.66515,-0.01906,-0.38045,4.06422,0.66652,-0.01410,-0.55830,4.03007,0.66871,0.00724,-0.33321
40.52,4.53553,0.65252,-0.00972,0.52998,4.13253,0.66487,-0.05259,-0.17018,4.06422,0.66350,-0.02687,-0.28702,4.11203,0.66515,-0.03373,-0.39540,3.98908,0.66652,0.00324,0.18010
40.56,4.52187,0.65307,0.02172,0.57775,4.22815,0.66213,-0.05583,0.06312,4.13936,0.66322,-0.03754,-0.28200,4.19400,0.66350,-0.04421,-0.24283,3.99591,0.66624,0.04897,0.01125
40.60,4.44673,0.65472,0.04440,0.46289,4.33061,0.65993,-0.04726,0.25897,4.24182,0.66076,-0.05336,-0.18831,4.27597,0.66158,-0.05202,-0.10600,4.01640,0.67173,0.05793,-1.23835
40.64,4.37843,0.65691,0.06022,0.28173,4.42624,0.65774,-0.02573,0.24150,4.36477,0.65829,-0.05393,-0.03666,4.36477,0.65911,-0.05278,0.04314,4.09154,0.67804,-0.08156,-1.72373
40.68,4.26914,0.65966,0.06917,0.02554,4.48089,0.65883,-0.02363,0.13405,4.44673,0.65691,-0.06022,0.21874,4.42624,0.65746,-0.05240,0.27406,4.19400,0.66268,-0.16655,-0.30145
40.72,4.18034,0.66295,0.06384,-0.26519,4.51504,0.65609,-0.02592,0.26281,4.50821,0.65252,-0.04268,0.59257,4.46723,0.65417,-0.03354,0.54401,4.29646,0.65746,-0.09185,0.91228
40.76,4.08471,0.66515,0.04669,-0.51265,4.50821,0.65582,-0.00724,0.49809,4.53553,0.65252,-0.00248,0.71895,4.48772,0.65417,-0.00019,0.60157,4.40575,0.65691,-0.03621,0.86809
40.80,4.03007,0.66707,0.01906,-0.64709,4.44673,0.65527,0.01887,0.61970,4.50821,0.65307,0.02363,0.61560,4.46039,0.65472,0.02172,0.47017,4.48089,0.65609,-0.01010,0.40440
40.84,4.00957,0.66679,-0.01162,-0.60925,4.37160,0.65719,0.04993,0.51966,4.45356,0.65444,0.04764,0.44132,4.40575,0.65609,0.03792,0.29245,4.51504,0.65719,-0.01582,0.14530
40.88,4.03690,0.66569,-0.03259,-0.47917,4.28963,0.65966,0.06784,0.19942,4.37160,0.65719,0.06098,0.19995,4.33061,0.65801,0.04516,0.10428,4.52187,0.65472,-0.01944,0.38098
40.92,4.09837,0.66405,-0.04859,-0.35253,4.16668,0.66295,0.07298,-0.27789,4.26914,0.65966,0.06422,-0.05439,4.24865,0.65993,0.04554,-0.06325,4.46723,0.65390,0.01505,0.63082
40.96,4.20083,0.66185,-0.06288,-0.16806,4.10520,0.66707,0.04097,-0.62963,4.17351,0.66268,0.05660,-0.30185,4.17351,0.66185,0.03945,-0.21265,4.39892,0.65609,0.04764,0.50802
41.00,4.28963,0.65856,-0.06479,0.08350,4.03690,0.66624,0.00610,-0.59257,4.09154,0.66460,0.03735,-0.47308,4.09837,0.66322,0.02820,-0.34287,4.30329,0.65856,0.06136,0.20908
41.04,4.39209,0.65636,-0.05640,0.33427,4.01640,0.66652,-0.00800,-0.47348,4.03007,0.66569,0.01563,-0.55195,4.05739,0.66432,0.01124,-0.43907,4.18717,0.66130,0.06307,-0.09025
41.08,4.46039,0.65362,-0.03640,0.52667,4.04373,0.66597,-0.02725,-0.41763,4.00957,0.66597,-0.00915,-0.55433,4.05056,0.66432,-0.01048,-0.44145,4.10520,0.66405,0.05145,-0.30992
41.12,4.51504,0.65307,-0.00724,0.54851,4.08471,0.66432,-0.04402,-0.30304,4.03007,0.66487,-0.03144,-0.47692,4.07105,0.66322,-0.02668,-0.36589,4.03690,0.66569,0.03354,-0.41935
41.16,4.52870,0.65362,0.01029,0.49743,4.15985,0.66213,-0.05374,-0.11764,4.10520,0.66322,-0.04802,-0.35954,4.12569,0.66213,-0.04021,-0.25765,3.99591,0.66652,0.01658,-0.49875
41.20,4.50138,0.65390,0.02782,0.53938,4.26231,0.65993,-0.05679,0.16515,4.18717,0.66103,-0.06193,-0.18235,4.21449,0.65993,-0.04974,-0.08522,4.01640,0.66679,0.00152,-0.70148
41.24,4.41941,0.65554,0.05221,0.59257,4.35794,0.65719,-0.04554,0.51569,4.28280,0.65801,-0.06689,0.09144,4.29646,0.65774,-0.04821,0.11367,4.06422,0.66816,-0.04402,-0.75958
41.28,4.33744,0.65801,0.07851,0.51887,4.43990,0.65499,-0.00762,0.64365,4.39209,0.65499,-0.05450,0.35689,4.37843,0.65582,-0.03906,0.27617,4.13936,0.66295,-0.08061,-0.33308
41.32,4.21449,0.66158,0.10576,0.10070,4.50138,0.65664,0.02763,0.30132,4.46723,0.65335,-0.03278,0.48922,4.43307,0.65444,-0.02401,0.38521,4.24865,0.65966,-0.07089,0.13590
41.36,4.12569,0.66734,0.10347,-0.69394,4.51504,0.65966,0.01201,0.04010,4.51504,0.65252,-0.01239,0.52959,4.46723,0.65390,-0.00762,0.46699,4.34427,0.65746,-0.05869,0.38614
41.40,4.04373,0.67201,0.04859,-1.36790,4.48772,0.65691,0.00819,0.24560,4.52187,0.65225,0.01029,0.52509,4.47406,0.65362,0.01334,0.54877,4.43990,0.65499,-0.04059,0.59324
41.44,3.98908,0.67283,-0.04097,-1.18885,4.43307,0.65856,0.03925,0.31653,4.48089,0.65335,0.03201,0.44992,4.44673,0.65499,0.03735,0.57471,4.50821,0.65362,-0.01029,0.70876
41.48,3.99591,0.66624,-0.07413,-0.34498,4.33744,0.66130,0.04650,0.11327,4.39892,0.65499,0.04859,0.31124,4.39209,0.65664,0.05888,0.53250,4.52187,0.65362,0.02839,0.56108
41.52,4.04373,0.66460,-0.05164,0.15112,4.25548,0.66268,0.04421,-0.04737,4.33061,0.65746,0.05793,0.14570,4.28963,0.65856,0.09776,0.08363,4.51504,0.65719,0.04021,0.33016
41.56,4.10520,0.66268,-0.03640,0.05029,4.14619,0.66460,0.04211,-0.20313,4.22132,0.65993,0.05945,-0.00675,4.22132,0.66707,0.07756,-0.60051,4.44673,0.65801,0.03220,0.53938
41.60,4.20083,0.66268,-0.04230,-0.21411,4.07788,0.66652,0.02877,-0.35345,4.11886,0.66240,0.05507,-0.12439,4.14619,0.66624,0.02287,-0.69116,4.36477,0.65719,0.07641,0.78009
41.64,4.32378,0.66021,-0.06936,-0.13379,4.03007,0.66707,0.01086,-0.42835,4.05056,0.66405,0.05317,-0.32169,4.09154,0.66679,0.00915,-0.44953,4.26231,0.66268,0.14044,0.00093
41.68,4.41941,0.65582,-0.06689,0.28411,4.01640,0.66734,-0.00743,-0.44278,4.01640,0.66734,0.03430,-0.60753,4.05739,0.66707,-0.00419,-0.34221,4.15302,0.67283,0.10442,-1.32873
41.72,4.49455,0.65390,-0.04002,0.58331,4.04373,0.66652,-0.02630,-0.39487,4.01640,0.66762,-0.00305,-0.71882,4.06422,0.66652,-0.01486,-0.31746,4.05056,0.67475,-0.01505,-1.53966
41.76,4.54236,0.65280,-0.01220,0.67885,4.11203,0.66515,-0.04154,-0.28028,4.05739,0.66652,-0.03087,-0.63214,4.10520,0.66597,-0.02877,-0.33069,4.00274,0.66844,-0.06879,-0.57577
41.80,4.53553,0.65280,0.01829,0.62870,4.20083,0.66295,-0.05012,-0.13551,4.11886,0.66487,-0.05164,-0.52231,4.15302,0.66432,-0.04421,-0.27644,3.98908,0.66597,-0.04611,0.15297
41.84,4.50138,0.65444,0.04249,0.45164,4.29646,0.66076,-0.04993,-0.03401,4.21449,0.66295,-0.07908,-0.24164,4.24865,0.66213,-0.05297,-0.16065,4.00957,0.66515,-0.02210,0.10414
41.88,4.41941,0.65664,0.05526,0.24349,4.38526,0.65911,-0.05088,0.04552,4.33061,0.65746,-0.07965,0.22404,4.32378,0.65993,-0.05660,-0.02528,4.07788,0.66569,-0.02954,-0.22748
41.92,4.31695,0.65911,0.06041,0.05624,4.46039,0.65691,-0.05336,0.28213,4.41258,0.65554,-0.05412,0.52945,4.40575,0.65774,-0.05926,0.21027,4.15985,0.66322,-0.05202,-0.32897
41.96,4.21449,0.66158,0.05983,-0.13802,4.50138,0.65390,-0.03297,0.60515,4.50138,0.65335,-0.02916,0.62566,4.45356,0.65444,-0.04326,0.50510,4.27597,0.66103,-0.06460,-0.17600
42.00,4.11203,0.66405,0.05259,-0.38865,4.50821,0.65362,0.00343,0.72173,4.53553,0.65307,-0.00038,0.59244,4.47406,0.65362,-0.01143,0.61851,4.37160,0.65801,-0.07165,0.14927
42.04,4.05056,0.66652,0.02782,-0.59853,4.48089,0.65444,0.03487,0.57590,4.52870,0.65362,0.02020,0.48631,4.45356,0.65390,0.01391,0.53170,4.45356,0.65444,-0.05564,0.53581
42.08,4.00957,0.66652,-0.00362,-0.60581,4.41258,0.65691,0.05317,0.30462,4.48772,0.65472,0.03868,0.36457,4.42624,0.65499,0.03239,0.37727,4.52187,0.65280,-0.02058,0.71524
42.12,4.00957,0.66569,-0.02420,-0.50113,4.31695,0.65911,0.05831,0.03877,4.40575,0.65691,0.05088,0.20432,4.35794,0.65664,0.04459,0.19400,4.53553,0.65307,0.01048,0.65927
42.16,4.06422,0.66460,-0.04345,-0.36311,4.21449,0.66185,0.05450,-0.17904,4.30329,0.65911,0.05450,0.04896,4.27597,0.65883,0.04840,-0.00013,4.50138,0.65390,0.03468,0.50709
